,User,Month,freq_month
2434,user13304,2021-12,26
2435,user13309,2021-11,32
2436,user13309,2021-12,195
2437,user13309,2022-01,178
2438,user13309,2022-02,8
2439,user13309,2022-04,7
2440,user13347,2021-11,3
2441,user13347,2021-12,13
2442,user13347,2022-01,54
2443,user13347,2023-01,8
2444,user13358,2021-11,8
2445,user13358,2021-12,5
2446,user13358,2022-01,2
2447,user13358,2022-02,24
2448,user13358,2022-03,23
2449,user13358,2022-06,4
2450,user13358,2022-07,3
2451,user13358,2022-08,9
2452,user13374,2021-11,6
2453,user13374,2021-12,54
2454,user13376,2021-11,2
2455,user13376,2022-02,32
2456,user13376,2022-03,25
2457,user13415,2021-12,9
2458,user13415,2022-02,3
2459,user13415,2022-03,3
2460,user13415,2022-04,13
2461,user13415,2022-05,25
2462,user13415,2022-06,5
2463,user13415,2022-07,3
2464,user13415,2022-08,6
2465,user13415,2022-09,1
2466,user13415,2022-12,1
2467,user13436,2021-12,2
2468,user13436,2022-02,19
2469,user13436,2022-03,35
2470,user13436,2022-04,6
2471,user13436,2022-05,1
2472,user13436,2022-08,25
2473,user13436,2022-09,280
2474,user13436,2022-10,139
2475,user13436,2022-11,103
2476,user13436,2022-12,1
2477,user13436,2023-01,13
2478,user13436,2023-02,3
2479,user13451,2021-12,13
2480,user13451,2022-01,66
2481,user13456,2021-12,67
2482,user13456,2022-01,1
2483,user13482,2021-12,68
2484,user13482,2022-02,2
2485,user13482,2023-01,3
2486,user13495,2021-12,136
2487,user13495,2022-01,113
2488,user13495,2022-02,55
2489,user13495,2022-03,29
2490,user13495,2022-04,17
2491,user13495,2022-05,41
2492,user13497,2021-12,94
2493,user13497,2022-01,334
2494,user13497,2022-02,18
2495,user13497,2022-03,94
2496,user13497,2022-04,70
2497,user13497,2022-05,65
2498,user13497,2022-10,46
2499,user13509,2021-12,9
2500,user13509,2022-01,71
2501,user13509,2022-02,111
2502,user13509,2022-03,99
2503,user13509,2022-04,56
2504,user13509,2022-05,39
2505,user13509,2022-06,2
2506,user13509,2022-08,2
2507,user13529,2021-12,29
2508,user13529,2022-01,137
2509,user13529,2022-02,111
2510,user13529,2022-03,80
2511,user13529,2022-04,15
2512,user13529,2022-05,12
2513,user13529,2022-07,2
2514,user13529,2022-08,4
2515,user13529,2022-09,2
2516,user13531,2021-12,25
2517,user13531,2022-01,39
2518,user13531,2022-02,8
2519,user13531,2022-03,14
2520,user13531,2022-04,2
2521,user13531,2022-05,1
2522,user13534,2021-12,332
2523,user13534,2022-01,75
2524,user13542,2021-12,127
2525,user13542,2022-03,3
2526,user13542,2022-04,75
2527,user13542,2022-05,3
2528,user13542,2022-06,328
2529,user13550,2021-12,199
2530,user13550,2022-01,379
2531,user13550,2022-02,11
2532,user13550,2022-03,27
2533,user13550,2022-04,4
2534,user13550,2022-05,16
2535,user13550,2022-06,9
2536,user13550,2022-07,3
2537,user13550,2022-10,2
2538,user13550,2022-11,3
2539,user13550,2022-12,1
2540,user13550,2023-01,2
2541,user13554,2021-12,5
2542,user13554,2022-01,26
2543,user13554,2022-02,35
2544,user13554,2022-03,2
2545,user13554,2022-04,18
2546,user13554,2022-05,1
2547,user13554,2022-06,9
2548,user13560,2021-12,25
2549,user13560,2022-01,1
2550,user13560,2022-02,23
2551,user13560,2022-03,26
2552,user13560,2022-04,25
2553,user13566,2021-12,155
2554,user13566,2022-01,86
2555,user13566,2022-02,185
2556,user13566,2022-03,101
2557,user13566,2022-04,19
2558,user13566,2022-05,35
2559,user13576,2021-12,75
2560,user13576,2022-01,3
2561,user13601,2021-12,118
2562,user13601,2022-01,203
2563,user13601,2022-02,17
2564,user13612,2021-12,15
2565,user13612,2022-01,47
2566,user13614,2021-12,9
2567,user13614,2022-01,44
2568,user13614,2022-02,8
2569,user13614,2022-03,3
2570,user13614,2022-04,1
2571,user13616,2021-12,10
2572,user13616,2022-01,32
2573,user13616,2022-02,17
2574,user13616,2022-03,12
2575,user13616,2022-04,1
2576,user13616,2022-05,3
2577,user13616,2022-11,1
2578,user13616,2023-01,15
2579,user13616,2023-02,1
2580,user13618,2021-12,36
2581,user13618,2022-01,114
2582,user13618,2022-02,137
2583,user13618,2022-03,107
2584,user13618,2022-04,37
2585,user13618,2022-05,1
2586,user13621,2021-12,28
2587,user13621,2022-01,72
2588,user13631,2021-12,1
2589,user13631,2022-01,55
2590,user13631,2022-06,2
2591,user13631,2022-07,12
2592,user13631,2022-08,3
2593,user13633,2021-12,11
2594,user13633,2022-01,29
2595,user13633,2022-03,13
2596,user13633,2022-04,6
2597,user13633,2022-05,1
2598,user13633,2022-06,9
2599,user13633,2022-08,10
2600,user13633,2022-09,5
2601,user13639,2021-12,221
2602,user13639,2022-01,419
2603,user13639,2022-04,61
2604,user13639,2022-05,234
2605,user13639,2022-06,15
2606,user13639,2022-09,50
2607,user13639,2022-10,113
2608,user13639,2022-11,50
2609,user13640,2021-12,43
2610,user13640,2022-01,10
2611,user13640,2022-02,6
2612,user13658,2021-12,58
2613,user13658,2022-01,27
2614,user13658,2022-02,3
2615,user13658,2022-03,1
2616,user13658,2022-04,2
2617,user13659,2021-12,36
2618,user13659,2022-01,341
2619,user13659,2022-03,14
2620,user13659,2022-04,3
2621,user13659,2022-05,21
2622,user13659,2022-06,12
2623,user13659,2022-07,9
2624,user13659,2022-08,28
2625,user13659,2022-09,11
2626,user13659,2022-10,12
2627,user13659,2022-11,5
2628,user13659,2022-12,6
2629,user13659,2023-01,5
2630,user13678,2021-12,48
2631,user13678,2022-01,564
2632,user13678,2022-02,52
2633,user13696,2021-12,26
2634,user13696,2022-01,33
2635,user13696,2022-02,3
2636,user13701,2021-12,29
2637,user13701,2022-01,71
2638,user13707,2022-01,359
2639,user13707,2022-02,56
2640,user13707,2022-03,8
2641,user13707,2022-08,3
2642,user13707,2022-09,7
2643,user13708,2022-01,273
2644,user13708,2022-03,612
2645,user13708,2022-04,13
2646,user13711,2022-01,69
2647,user13711,2022-02,6
2648,user13711,2022-07,1
2649,user13712,2022-01,2
2650,user13712,2022-02,1
2651,user13712,2022-05,15
2652,user13712,2022-06,35
2653,user13712,2022-07,12
2654,user13712,2022-08,2
2655,user13720,2022-01,331
2656,user13720,2022-02,203
2657,user13720,2022-03,774
2658,user13720,2022-04,486
2659,user13720,2022-06,1228
2660,user13720,2022-07,273
2661,user13720,2022-08,263
2662,user13720,2022-09,2
2663,user13720,2022-10,174
2664,user13720,2022-12,1
2665,user13720,2023-01,19
2666,user13728,2022-01,28
2667,user13728,2022-02,228
2668,user13728,2022-03,203
2669,user13728,2022-04,32
2670,user13728,2022-05,36
2671,user13728,2022-06,3
2672,user13728,2022-07,3
2673,user13734,2022-01,77
2674,user13734,2022-02,13
2675,user13734,2022-03,2
2676,user13734,2022-11,1
2677,user13739,2022-01,71
2678,user13741,2022-01,126
2679,user13741,2022-02,61
2680,user13741,2022-03,297
2681,user13749,2022-01,382
2682,user13749,2022-02,124
2683,user13749,2022-03,94
2684,user13749,2022-04,26
2685,user13749,2022-05,259
2686,user13749,2022-06,1
2687,user13749,2022-07,24
2688,user13749,2022-08,12
2689,user13752,2022-01,74
2690,user13752,2022-05,1
2691,user13761,2022-01,211
2692,user13761,2022-02,32
2693,user13761,2022-03,26
2694,user13761,2022-04,48
2695,user13761,2022-05,299
2696,user13761,2022-06,56
2697,user13761,2022-07,44
2698,user13761,2022-08,2
2699,user13761,2022-09,25
2700,user13761,2022-10,1
2701,user13761,2022-11,1
2702,user13780,2022-01,82
2703,user13784,2022-01,71
2704,user13788,2022-01,76
2705,user13795,2022-01,7
2706,user13795,2022-02,4
2707,user13795,2022-03,26
2708,user13795,2022-04,11
2709,user13795,2022-05,4
2710,user13795,2022-06,6
2711,user13795,2022-08,1
2712,user13795,2022-09,2
2713,user13796,2022-01,13
2714,user13796,2022-02,13
2715,user13796,2022-03,36
2716,user13796,2022-04,19
2717,user13796,2022-05,1
2718,user13803,2022-01,36
2719,user13803,2022-02,1
2720,user13803,2022-03,15
2721,user13803,2022-04,10
2722,user13803,2022-05,9
2723,user13803,2022-07,1
2724,user13803,2022-08,2
2725,user13803,2022-09,3
2726,user13834,2022-01,7
2727,user13834,2022-05,17
2728,user13834,2022-06,23
2729,user13834,2022-07,6
2730,user13834,2022-08,7
2731,user13834,2022-09,1
2732,user13834,2022-11,5
2733,user13838,2022-01,10
2734,user13838,2022-02,17
2735,user13838,2022-03,29
2736,user13838,2022-04,10
2737,user13838,2022-05,4
2738,user13838,2022-06,5
2739,user13841,2022-01,4
2740,user13841,2022-02,73
2741,user13841,2022-03,12
2742,user13841,2022-05,1
2743,user13841,2022-06,6
2744,user13877,2022-01,66
2745,user13877,2022-02,412
2746,user13877,2022-03,67
2747,user13877,2022-08,5
2748,user13901,2022-01,6
2749,user13901,2022-02,20
2750,user13901,2022-03,40
2751,user13913,2022-01,1
2752,user13913,2022-02,126
2753,user13913,2022-03,30
2754,user13913,2022-04,59
2755,user13913,2022-05,30
2756,user13913,2022-07,416
2757,user13913,2022-08,181
2758,user13913,2022-09,72
2759,user13913,2022-10,24
2760,user13913,2022-11,55
2761,user13913,2022-12,55
2762,user13913,2023-01,23
2763,user13932,2022-01,2
2764,user13932,2022-02,28
2765,user13932,2022-03,75
2766,user13932,2022-04,173
2767,user13932,2022-05,125
2768,user13932,2022-06,18
2769,user13932,2022-07,32
2770,user13932,2022-08,32
2771,user13932,2022-09,201
2772,user13932,2022-10,31
2773,user13952,2022-02,27
2774,user13952,2022-03,1
2775,user13952,2022-04,14
2776,user13952,2022-05,10
2777,user13952,2022-06,9
2778,user13955,2022-02,24
2779,user13955,2022-05,12
2780,user13955,2022-08,2
2781,user13955,2022-09,9
2782,user13955,2022-10,1
2783,user13955,2022-11,3
2784,user13955,2022-12,10
2785,user13962,2022-02,254
2786,user13962,2022-05,30
2787,user13962,2022-06,60
2788,user13962,2022-07,45
2789,user13966,2022-02,5
2790,user13966,2022-03,68
2791,user13967,2022-02,158
2792,user13967,2022-03,273
2793,user13967,2022-04,214
2794,user13967,2022-05,159
2795,user13967,2022-06,23
2796,user13967,2022-07,8
2797,user13967,2022-08,56
2798,user13967,2022-09,114
2799,user13967,2022-10,9
2800,user13967,2022-11,5
2801,user13967,2023-01,8
2802,user13967,2023-02,4
2803,user13982,2022-02,41
2804,user13982,2022-03,19
2805,user13982,2022-04,5
2806,user13982,2022-05,10
2807,user13982,2022-06,1
2808,user13982,2022-09,2
2809,user13982,2022-10,1
2810,user13983,2022-02,64
2811,user13983,2022-06,1
2812,user13983,2022-07,1
2813,user13983,2022-11,20
2814,user13983,2022-12,1
2815,user13983,2023-01,5
2816,user13985,2022-02,59
2817,user13985,2022-04,4
2818,user13985,2022-05,6
2819,user13986,2022-02,422
2820,user13986,2022-03,229
2821,user13986,2022-04,128
2822,user13986,2022-05,72
2823,user13986,2022-06,6
2824,user13986,2022-07,6
2825,user13986,2022-12,1
2826,user13991,2022-02,66
2827,user13991,2022-03,276
2828,user14026,2022-02,38
2829,user14026,2022-03,32
2830,user14026,2022-04,9
2831,user14030,2022-02,106
2832,user14030,2022-04,58
2833,user14030,2022-05,79
2834,user14030,2022-09,4
2835,user14030,2022-10,83
2836,user14036,2022-02,8
2837,user14036,2022-03,9
2838,user14036,2022-05,24
2839,user14036,2022-06,14
2840,user14036,2022-07,39
2841,user14036,2022-09,4
2842,user14039,2022-02,59
2843,user14042,2022-02,75
2844,user14047,2022-02,17
2845,user14047,2022-03,19
2846,user14047,2022-04,19
2847,user14047,2022-05,24
2848,user14047,2022-06,19
2849,user14050,2022-02,63
2850,user14059,2022-02,78
2851,user14059,2022-07,1
2852,user14065,2022-02,2
2853,user14065,2022-03,19
2854,user14065,2022-04,1
2855,user14065,2022-05,22
2856,user14065,2022-06,3
2857,user14065,2022-08,7
2858,user14065,2022-12,14
2859,user14076,2022-02,43
2860,user14076,2022-03,50
2861,user14076,2022-05,39
2862,user14076,2022-06,104
2863,user14076,2022-07,113
2864,user14076,2022-08,562
2865,user14076,2022-09,539
2866,user14076,2022-10,26
2867,user14076,2022-11,11
2868,user14076,2022-12,6
2869,user14076,2023-01,8
2870,user14097,2022-02,148
2871,user14097,2022-03,784
2872,user14097,2022-04,244
2873,user14097,2022-05,299
2874,user14097,2022-06,124
2875,user14097,2022-07,86
2876,user14097,2022-08,102
2877,user14097,2022-09,31
2878,user14100,2022-02,264
2879,user14100,2022-03,317
2880,user14100,2022-04,242
2881,user14100,2022-05,8
2882,user14100,2022-06,154
2883,user14100,2022-07,16
2884,user14100,2022-08,142
2885,user14100,2022-09,66
2886,user14108,2022-02,94
2887,user14108,2022-03,1
2888,user14108,2022-04,2
2889,user14108,2022-05,1
2890,user14111,2022-02,21
2891,user14111,2022-03,50
2892,user14117,2022-02,12
2893,user14117,2022-03,44
2894,user14117,2022-04,11
2895,user14117,2022-05,7
2896,user14117,2022-08,19
2897,user14124,2022-02,22
2898,user14124,2022-03,39
2899,user14124,2022-04,3
2900,user14124,2022-06,4
2901,user14124,2022-08,2
2902,user14128,2022-02,20
2903,user14128,2022-03,48
2904,user14133,2022-02,73
2905,user14133,2022-03,7
2906,user14133,2022-04,5
2907,user14133,2022-05,164
2908,user14133,2022-06,272
2909,user14133,2022-07,6
2910,user14145,2022-02,18
2911,user14145,2022-03,4
2912,user14145,2022-05,1
2913,user14145,2022-06,54
2914,user14149,2022-02,72
2915,user14149,2022-03,110
2916,user14149,2022-04,17
2917,user14149,2022-05,240
2918,user14149,2022-10,1
2919,user14149,2022-11,9
2920,user14149,2022-12,5
2921,user14152,2022-02,19
2922,user14152,2022-03,168
2923,user14152,2022-04,115
2924,user14152,2022-05,127
2925,user14152,2022-06,64
2926,user14152,2022-07,65
2927,user14158,2022-02,11
2928,user14158,2022-03,24
2929,user14158,2022-04,14
2930,user14158,2022-05,11
2931,user14158,2022-06,4
2932,user14164,2022-02,20
2933,user14164,2022-03,36
2934,user14164,2022-04,12
2935,user14164,2022-05,6
2936,user14164,2022-06,2
2937,user14173,2022-02,78
2938,user14173,2022-03,162
2939,user14173,2022-04,12
2940,user14173,2022-05,96
2941,user14173,2022-06,1
2942,user14173,2022-07,12
2943,user14173,2022-09,79
2944,user14173,2022-10,30
2945,user14173,2022-11,1
2946,user14186,2022-02,24
2947,user14186,2022-03,29
2948,user14186,2022-07,2
2949,user14186,2022-09,2
2950,user14186,2022-11,12
2951,user14186,2022-12,22
2952,user14186,2023-01,2
2953,user14209,2022-02,1
2954,user14209,2022-03,188
2955,user14209,2022-04,69
2956,user14209,2022-05,29
2957,user14209,2022-06,55
2958,user14209,2022-07,5
2959,user14209,2022-09,4
2960,user14227,2022-03,1
2961,user14227,2022-04,9
2962,user14227,2022-05,2
2963,user14227,2022-06,5
2964,user14227,2022-07,49
2965,user14227,2022-08,10
2966,user14232,2022-03,72
2967,user14236,2022-03,38
2968,user14236,2022-04,4
2969,user14236,2022-05,9
2970,user14236,2022-06,1
2971,user14236,2022-07,35
2972,user14253,2022-03,474
2973,user14253,2022-04,124
2974,user14253,2022-05,334
2975,user14253,2022-06,91
2976,user14253,2022-07,7
2977,user14253,2022-09,4
2978,user14253,2023-01,3
2979,user14255,2022-03,62
2980,user14286,2022-03,64
2981,user14286,2022-06,1
2982,user14288,2022-03,65
2983,user14288,2022-04,4
2984,user14293,2022-03,75
2985,user14293,2022-05,11
2986,user14293,2022-06,2
2987,user14293,2022-08,1
2988,user14295,2022-03,73
2989,user14321,2022-03,270
2990,user14321,2022-04,327
2991,user14321,2022-05,17
2992,user14321,2022-06,2
2993,user14321,2022-07,2
2994,user14321,2022-08,5
2995,user14321,2022-09,8
2996,user14321,2022-10,15
2997,user14321,2022-11,5
2998,user14321,2022-12,2
2999,user14326,2022-03,682
3000,user14326,2022-04,7
3001,user14327,2022-03,132
3002,user14327,2022-04,201
3003,user14327,2022-05,84
3004,user14327,2022-06,1
3005,user14327,2022-07,4
3006,user14327,2022-09,3
3007,user14327,2023-02,61
3008,user14344,2022-03,61
3009,user14344,2022-04,11
3010,user14344,2022-05,38
3011,user14344,2022-06,1
3012,user14344,2022-07,34
3013,user14344,2022-08,189
3014,user14344,2022-09,2
3015,user14344,2022-10,13
3016,user14344,2022-11,31
3017,user14344,2022-12,1
3018,user14344,2023-01,8
3019,user14344,2023-02,2
3020,user14345,2022-03,6
3021,user14345,2022-04,13
3022,user14345,2022-05,129
3023,user14345,2022-06,193
3024,user14364,2022-03,75
3025,user14364,2022-04,71
3026,user14364,2022-05,54
3027,user14364,2022-06,39
3028,user14364,2022-07,130
3029,user14364,2022-08,70
3030,user14364,2022-09,11
3031,user14364,2022-11,2
3032,user14364,2023-01,1
3033,user14366,2022-03,1
3034,user14366,2022-07,26
3035,user14366,2022-08,37
3036,user14366,2022-09,6
3037,user14366,2022-10,15
3038,user14366,2022-11,8
3039,user14369,2022-03,35
3040,user14369,2022-04,200
3041,user14369,2022-05,94
3042,user14369,2022-06,30
3043,user14369,2022-11,5
3044,user14376,2022-03,441
3045,user14376,2022-04,208
3046,user14381,2022-03,3401
3047,user14381,2022-04,1473
3048,user14381,2022-05,747
3049,user14381,2022-06,253
3050,user14381,2022-07,196
3051,user14381,2022-08,11
3052,user14381,2022-09,145
3053,user14381,2022-10,2
3054,user14381,2022-11,52
3055,user14381,2022-12,37
3056,user14381,2023-01,2
3057,user14382,2022-03,57
3058,user14382,2022-04,13
3059,user14382,2022-05,5
3060,user14382,2022-06,4
3061,user14402,2022-03,4
3062,user14402,2022-04,1
3063,user14402,2022-06,50
3064,user14402,2022-07,83
3065,user14402,2022-08,132
3066,user14402,2022-09,271
3067,user14402,2022-10,119
3068,user14402,2022-11,12
3069,user14402,2022-12,5
3070,user14402,2023-02,1
3071,user14411,2022-03,49
3072,user14411,2022-04,8
3073,user14411,2022-05,1
3074,user14411,2022-06,25
3075,user14432,2022-03,340
3076,user14432,2022-04,128
3077,user14432,2022-05,47
3078,user14432,2022-08,2
3079,user14441,2022-03,27
3080,user14441,2022-04,26
3081,user14441,2022-05,5
3082,user14441,2022-06,9
3083,user14441,2022-07,11
3084,user14441,2022-08,1
3085,user14446,2022-03,60
3086,user14446,2022-04,13
3087,user14446,2022-05,16
3088,user14446,2022-06,1
3089,user14448,2022-03,45
3090,user14448,2022-04,41
3091,user14448,2022-05,6
3092,user14449,2022-03,5
3093,user14449,2022-04,41
3094,user14449,2022-05,29
3095,user14449,2022-06,4
3096,user14449,2022-07,1
3097,user14449,2022-08,1
3098,user14449,2022-12,1
3099,user14454,2022-03,10
3100,user14454,2022-04,28
3101,user14454,2022-05,67
3102,user14454,2022-06,523
3103,user14454,2022-07,1083
3104,user14454,2022-08,829
3105,user14454,2022-09,464
3106,user14454,2022-10,352
3107,user14454,2022-11,60
3108,user14454,2022-12,51
3109,user14454,2023-02,52
3110,user14461,2022-03,133
3111,user14461,2022-04,470
3112,user14461,2022-05,546
3113,user14461,2022-06,312
3114,user14461,2022-07,186
3115,user14461,2022-08,223
3116,user14461,2022-09,309
3117,user14461,2022-10,220
3118,user14461,2022-11,83
3119,user14461,2022-12,148
3120,user14461,2023-01,41
3121,user14461,2023-02,10
3122,user14493,2022-03,158
3123,user14493,2022-04,318
3124,user14493,2022-05,99
3125,user14493,2022-06,1
3126,user14498,2022-03,40
3127,user14498,2022-04,69
3128,user14498,2022-05,99
3129,user14498,2022-06,75
3130,user14498,2022-07,21
3131,user14498,2022-08,39
3132,user14498,2022-11,3
3133,user14500,2022-03,66
3134,user14500,2022-04,12
3135,user14500,2022-05,632
3136,user14500,2022-06,207
3137,user14500,2022-09,83
3138,user14500,2022-10,3
3139,user14509,2022-03,62
3140,user14509,2022-04,218
3141,user14509,2022-05,99
3142,user14509,2022-07,5
3143,user14509,2022-12,1
3144,user14518,2022-03,2
3145,user14518,2022-05,18
3146,user14518,2022-06,21
3147,user14518,2022-07,43
3148,user14518,2022-08,254
3149,user14518,2022-09,265
3150,user14518,2022-10,195
3151,user14518,2022-11,41
3152,user14518,2022-12,2
3153,user14518,2023-01,63
3154,user14518,2023-02,13
3155,user14527,2022-03,48
3156,user14527,2022-04,31
3157,user14529,2022-03,6
3158,user14529,2022-04,50
3159,user14529,2022-05,18
3160,user14529,2022-06,7
3161,user14529,2022-07,10
3162,user14529,2022-08,1
3163,user14536,2022-03,61
3164,user14536,2022-04,132
3165,user14536,2022-05,257
3166,user14536,2022-06,78
3167,user14536,2022-07,43
3168,user14536,2022-08,80
3169,user14536,2022-09,44
3170,user14536,2022-10,60
3171,user14536,2022-11,60
3172,user14536,2022-12,43
3173,user14536,2023-01,49
3174,user14536,2023-02,45
3175,user14539,2022-03,110
3176,user14539,2022-04,18
3177,user14539,2022-05,1
3178,user14539,2022-06,35
3179,user14539,2022-07,85
3180,user14539,2022-08,67
3181,user14539,2022-10,99
3182,user14539,2022-11,13
3183,user14539,2022-12,30
3184,user14543,2022-03,1
3185,user14543,2022-04,94
3186,user14543,2022-05,246
3187,user14552,2022-03,17
3188,user14552,2022-04,740
3189,user14552,2022-05,581
3190,user14552,2022-06,426
3191,user14552,2022-07,10
3192,user14552,2022-10,7
3193,user14552,2022-11,26
3194,user14554,2022-03,2
3195,user14554,2022-04,12
3196,user14554,2022-05,33
3197,user14554,2022-06,17
3198,user14554,2022-08,3
3199,user14563,2022-03,40
3200,user14563,2022-04,251
3201,user14563,2022-05,23
3202,user14563,2022-06,42
3203,user14575,2022-03,16
3204,user14575,2022-04,899
3205,user14575,2022-05,471
3206,user14575,2022-06,577
3207,user14575,2022-07,615
3208,user14575,2022-08,392
3209,user14575,2022-10,2
3210,user14581,2022-03,8
3211,user14581,2022-04,23
3212,user14581,2022-05,24
3213,user14581,2022-06,4
3214,user14581,2022-07,2
3215,user14581,2022-08,1
3216,user14607,2022-04,339
3217,user14607,2022-05,71
3218,user14607,2022-06,125
3219,user14629,2022-04,249
3220,user14629,2022-05,119
3221,user14629,2022-06,2
3222,user14632,2022-04,49
3223,user14632,2022-05,14
3224,user14632,2022-06,2
3225,user14633,2022-04,20
3226,user14633,2022-05,53
3227,user14633,2022-07,77
3228,user14633,2022-08,44
3229,user14633,2022-09,52
3230,user14633,2022-10,33
3231,user14633,2022-11,26
3232,user14635,2022-04,4
3233,user14635,2022-07,64
3234,user14635,2023-02,25
3235,user14636,2022-04,1
3236,user14636,2022-06,64
3237,user14636,2022-07,2
3238,user14641,2022-04,62
3239,user14641,2023-01,1
3240,user14641,2023-02,2
3241,user14651,2022-04,381
3242,user14651,2022-05,387
3243,user14651,2022-06,52
3244,user14666,2022-04,60
3245,user14666,2022-05,13
3246,user14677,2022-04,1249
3247,user14677,2022-05,84
3248,user14677,2022-06,7
3249,user14692,2022-04,130
3250,user14692,2022-05,432
3251,user14692,2022-12,6
3252,user14694,2022-04,2
3253,user14694,2022-05,15
3254,user14694,2022-06,14
3255,user14694,2022-07,67
3256,user14694,2022-08,143
3257,user14694,2022-09,72
3258,user14694,2022-10,21
3259,user14694,2022-11,2
3260,user14694,2022-12,3
3261,user14694,2023-01,11
3262,user14711,2022-04,7
3263,user14711,2022-09,36
3264,user14711,2022-10,14
3265,user14711,2022-11,23
3266,user14713,2022-04,6
3267,user14713,2022-05,34
3268,user14713,2022-06,33
3269,user14713,2022-07,1
3270,user14713,2022-09,1
3271,user14713,2022-10,1
3272,user14717,2022-04,20
3273,user14717,2022-05,89
3274,user14717,2022-06,425
3275,user14717,2022-07,324
3276,user14717,2022-08,108
3277,user14717,2022-09,72
3278,user14717,2022-10,16
3279,user14717,2022-11,16
3280,user14717,2022-12,2
3281,user14717,2023-01,7
3282,user14717,2023-02,3
3283,user14744,2022-04,6
3284,user14744,2022-05,42
3285,user14744,2022-06,232
3286,user14744,2022-07,24
3287,user14744,2022-08,6
3288,user14744,2022-10,6
3289,user14745,2022-04,2
3290,user14745,2022-05,31
3291,user14745,2022-07,2
3292,user14745,2022-08,1
3293,user14745,2022-10,56
3294,user14745,2023-01,3
3295,user14758,2022-04,5
3296,user14758,2022-05,41
3297,user14758,2022-06,26
3298,user14758,2022-07,7
3299,user14758,2023-01,1
3300,user14760,2022-04,3
3301,user14760,2022-06,1623
3302,user14760,2022-07,940
3303,user14760,2022-08,34
3304,user14760,2022-09,121
3305,user14760,2022-11,4
3306,user14766,2022-04,50
3307,user14766,2022-05,234
3308,user14766,2022-06,123
3309,user14766,2022-07,155
3310,user14766,2022-08,100
3311,user14766,2022-09,54
3312,user14766,2022-10,5
3313,user14766,2022-11,49
3314,user14766,2022-12,2
3315,user14768,2022-04,1
3316,user14768,2022-05,15
3317,user14768,2022-06,111
3318,user14768,2022-07,244
3319,user14768,2022-08,173
3320,user14768,2022-09,168
3321,user14768,2022-10,21
3322,user14768,2022-11,247
3323,user14768,2022-12,436
3324,user14768,2023-01,31
3325,user14768,2023-02,155
3326,user14777,2022-04,46
3327,user14777,2022-05,2
3328,user14777,2022-09,11
3329,user14781,2022-04,42
3330,user14781,2022-05,230
3331,user14781,2022-06,32
3332,user14781,2022-07,46
3333,user14781,2022-08,22
3334,user14781,2022-09,5
3335,user14781,2022-10,7
3336,user14781,2022-11,1
3337,user14781,2022-12,7
3338,user14781,2023-01,13
3339,user14786,2022-04,58
3340,user14786,2022-05,8
3341,user14790,2022-04,34
3342,user14790,2022-05,48
3343,user14793,2022-04,40
3344,user14793,2022-05,36
3345,user14793,2022-06,2
3346,user14793,2022-08,2
3347,user14793,2022-09,4
3348,user14793,2022-10,1
3349,user14800,2022-04,4
3350,user14800,2022-05,88
3351,user14814,2022-04,1
3352,user14814,2022-05,126
3353,user14814,2022-06,181
3354,user14814,2022-07,30
3355,user14816,2022-04,1
3356,user14816,2022-05,14
3357,user14816,2022-06,11
3358,user14816,2022-07,55
3359,user14816,2022-09,7
3360,user14822,2022-04,10
3361,user14822,2022-05,32
3362,user14822,2022-06,18
3363,user14822,2022-07,3
3364,user14822,2022-08,14
3365,user14822,2022-09,2
3366,user14823,2022-04,3
3367,user14823,2022-05,61
3368,user14823,2022-06,14
3369,user14835,2022-04,1
3370,user14835,2022-05,27
3371,user14835,2022-06,16
3372,user14835,2022-07,8
3373,user14835,2022-08,1
3374,user14835,2022-09,6
3375,user14835,2022-10,3
3376,user14920,2022-05,39
3377,user14920,2022-06,15
3378,user14920,2022-07,11
3379,user14920,2022-08,7
3380,user14930,2022-05,995
3381,user14930,2022-06,1418
3382,user14930,2022-07,52
3383,user14930,2022-08,1
3384,user14961,2022-05,15
3385,user14961,2022-06,5
3386,user14961,2022-09,68
3387,user14961,2022-10,2
3388,user14968,2022-05,150
3389,user14968,2022-06,342
3390,user14968,2022-07,1
3391,user14981,2022-05,1
3392,user14981,2022-06,4
3393,user14981,2022-07,353
3394,user14981,2022-09,2
3395,user14982,2022-05,4
3396,user14982,2022-06,4
3397,user14982,2022-07,1
3398,user14982,2022-08,2
3399,user14982,2022-09,2
3400,user14982,2022-10,8
3401,user14982,2022-11,39
3402,user14982,2022-12,8
3403,user14982,2023-01,7
3404,user15022,2022-05,3
3405,user15022,2022-06,4
3406,user15022,2022-07,14
3407,user15022,2022-08,4
3408,user15022,2022-09,42
3409,user15022,2022-10,1
3410,user15024,2022-05,7
3411,user15024,2022-06,175
3412,user15024,2022-07,98
3413,user15024,2022-08,11
3414,user15024,2022-09,10
3415,user15024,2022-10,5
3416,user15024,2022-11,26
3417,user15024,2022-12,7
3418,user15024,2023-01,2
3419,user15031,2022-05,84
3420,user15031,2022-06,1163
3421,user15031,2022-07,18
3422,user15048,2022-05,27
3423,user15048,2022-06,919
3424,user15048,2022-07,550
3425,user15048,2022-08,7
3426,user15048,2022-11,8
3427,user15048,2023-01,3
3428,user15060,2022-05,1
3429,user15060,2022-06,81
3430,user15060,2022-07,4
3431,user15077,2022-06,1612
