,User,Week,freq_week
2158,user171,2020-49,35
2159,user171,2020-50,145
2160,user171,2020-51,48
2161,user171,2020-52,10
2162,user171,2021-00,3
2163,user171,2021-01,56
2164,user171,2021-02,22
2165,user171,2021-03,10
2166,user171,2021-04,3
2167,user171,2021-05,1
2168,user171,2021-06,18
2169,user171,2021-07,4
2170,user171,2021-08,2
2171,user171,2021-09,26
2172,user171,2021-12,44
2173,user171,2021-15,1
2174,user171,2021-16,4
2175,user171,2021-17,4
2176,user171,2021-25,10
2177,user1738,2017-46,2
2178,user1738,2017-50,15
2179,user1738,2017-51,8
2180,user1738,2018-00,1
2181,user1738,2018-02,4
2182,user1738,2019-21,1
2183,user1738,2019-26,1
2184,user1738,2019-34,6
2185,user1738,2019-43,9
2186,user1738,2019-47,2
2187,user1738,2020-27,7
2188,user1738,2020-28,47
2189,user1738,2020-29,7
2190,user1738,2020-38,1
2191,user1738,2020-41,1
2192,user174,2018-44,13
2193,user174,2018-45,8
2194,user174,2018-46,4
2195,user174,2018-50,3
2196,user174,2018-51,3
2197,user174,2019-03,6
2198,user174,2019-05,3
2199,user174,2019-10,1
2200,user174,2019-12,3
2201,user174,2020-06,2
2202,user174,2020-07,4
2203,user174,2020-08,8
2204,user174,2020-09,2
2205,user174,2020-10,3
2206,user174,2020-12,1
2207,user174,2020-14,12
2208,user174,2020-15,17
2209,user174,2020-16,8
2210,user174,2020-17,2
2211,user174,2020-20,2
2212,user174,2020-21,4
2213,user1770,2017-46,39
2214,user1770,2017-47,33
2215,user1770,2017-50,1
2216,user1770,2017-51,30
2217,user1770,2018-01,9
2218,user1770,2018-02,16
2219,user1770,2018-04,1
2220,user1770,2018-07,6
2221,user1770,2018-16,1
2222,user1770,2018-22,1
2223,user1770,2018-26,2
2224,user1770,2018-27,3
2225,user1770,2018-28,4
2226,user1770,2018-29,1
2227,user1770,2018-30,2
2228,user1770,2018-32,26
2229,user1770,2018-33,2
2230,user1770,2018-37,7
2231,user1770,2018-38,1
2232,user1770,2018-43,1
2233,user1770,2019-17,1
2234,user1770,2019-30,5
2235,user1770,2019-34,17
2236,user1770,2019-38,6
2237,user1770,2019-43,1
2238,user1770,2019-47,2
2239,user1770,2020-27,35
2240,user1770,2020-38,7
2241,user1770,2020-44,105
2242,user1770,2020-45,37
2243,user1770,2020-47,12
2244,user1770,2020-48,2
2245,user1770,2020-49,22
2246,user1770,2020-50,31
2247,user1770,2020-52,5
2248,user1770,2021-01,14
2249,user1770,2021-03,37
2250,user1770,2022-07,2
2251,user1773,2017-46,13
2252,user1773,2017-47,22
2253,user1773,2017-48,9
2254,user1773,2019-27,130
2255,user1773,2019-28,189
2256,user1773,2019-38,11
2257,user1773,2019-39,5
2258,user1773,2019-43,11
2259,user1773,2020-27,40
2260,user1773,2020-28,2
2261,user1773,2020-31,1
2262,user1773,2020-36,3
2263,user1773,2020-37,1
2264,user1773,2020-38,29
2265,user1773,2021-01,1
2266,user1773,2022-35,1
2267,user178,2017-39,2
2268,user178,2017-43,9
2269,user178,2017-44,1
2270,user178,2017-50,12
2271,user178,2017-51,13
2272,user178,2017-52,10
2273,user178,2018-00,1
2274,user178,2018-01,2
2275,user178,2018-02,2
2276,user178,2018-07,1
2277,user178,2018-10,1
2278,user178,2018-11,31
2279,user178,2018-13,10
2280,user178,2018-14,6
2281,user178,2018-15,3
2282,user178,2018-20,1
2283,user178,2018-37,20
2284,user178,2018-38,3
2285,user178,2018-40,1
2286,user178,2018-43,4
2287,user178,2018-44,4
2288,user178,2018-46,15
2289,user178,2018-47,2
2290,user178,2019-07,2
2291,user178,2019-08,24
2292,user178,2019-09,20
2293,user178,2019-10,6
2294,user178,2019-11,7
2295,user178,2019-13,12
2296,user178,2019-14,31
2297,user178,2019-15,16
2298,user178,2019-16,12
2299,user178,2019-17,46
2300,user178,2019-18,5
2301,user178,2019-19,2
2302,user178,2019-20,3
2303,user178,2019-21,20
2304,user178,2019-22,20
2305,user178,2019-23,1
2306,user178,2019-24,1
2307,user178,2019-25,2
2308,user178,2019-28,1
2309,user178,2019-29,17
2310,user178,2019-30,3
2311,user178,2019-34,2
2312,user178,2019-37,1
2313,user178,2019-41,2
2314,user178,2019-47,2
2315,user178,2019-48,8
2316,user178,2020-07,85
2317,user178,2020-08,11
2318,user178,2020-09,5
2319,user178,2020-10,7
2320,user178,2020-11,3
2321,user178,2020-12,5
2322,user178,2020-13,4
2323,user178,2020-14,7
2324,user178,2020-15,1
2325,user178,2020-20,7
2326,user178,2020-24,1
2327,user178,2020-25,5
2328,user178,2020-26,3
2329,user178,2020-27,6
2330,user178,2020-28,15
2331,user178,2020-29,11
2332,user178,2020-30,2
2333,user178,2020-31,10
2334,user178,2020-32,6
2335,user178,2020-33,7
2336,user178,2020-35,5
2337,user178,2020-38,13
2338,user178,2020-39,2
2339,user178,2020-46,33
2340,user178,2020-47,114
2341,user178,2020-49,52
2342,user178,2020-50,170
2343,user178,2020-51,38
2344,user178,2020-52,2
2345,user178,2021-01,6
2346,user178,2021-02,4
2347,user178,2021-04,4
2348,user178,2021-08,15
2349,user178,2021-14,4
2350,user178,2021-15,22
2351,user178,2021-16,31
2352,user178,2021-35,6
2353,user178,2021-37,6
2354,user178,2021-38,4
2355,user1787,2017-46,3
2356,user1787,2017-47,12
2357,user1787,2017-50,10
2358,user1787,2017-51,7
2359,user1787,2018-01,2
2360,user1787,2018-03,27
2361,user1787,2018-04,20
2362,user1787,2018-05,22
2363,user1787,2018-06,2
2364,user1787,2018-07,10
2365,user1787,2018-08,2
2366,user1787,2018-09,1
2367,user1788,2017-46,1
2368,user1788,2017-51,2
2369,user1788,2018-13,28
2370,user1788,2018-14,38
2371,user1788,2018-15,12
2372,user1788,2018-16,5
2373,user1788,2018-17,4
2374,user179,2020-07,1
2375,user179,2020-09,6
2376,user179,2020-22,3
2377,user179,2020-25,6
2378,user179,2020-26,2
2379,user179,2020-27,39
2380,user179,2020-28,31
2381,user179,2020-29,2
2382,user179,2020-30,8
2383,user179,2020-31,4
2384,user179,2020-32,3
2385,user179,2020-33,2
2386,user179,2020-35,3
2387,user179,2020-36,1
2388,user179,2020-38,3
2389,user179,2020-39,3
2390,user179,2020-40,8
2391,user179,2020-41,2
2392,user179,2020-42,3
2393,user179,2020-43,2
2394,user179,2020-45,6
2395,user179,2020-46,5
2396,user179,2020-47,2
2397,user1792,2017-46,16
2398,user1792,2017-47,13
2399,user1792,2017-48,1
2400,user1792,2017-50,15
2401,user1792,2017-51,31
2402,user1792,2018-01,18
2403,user1792,2018-02,1
2404,user1792,2018-03,3
2405,user1792,2018-04,1
2406,user1792,2018-05,1
2407,user1792,2018-14,2
2408,user1792,2019-47,1
2409,user1809,2017-46,2
2410,user1809,2017-47,26
2411,user1809,2018-07,7
2412,user1809,2018-28,8
2413,user1809,2020-07,1
2414,user1809,2020-08,44
2415,user1834,2017-46,3
2416,user1834,2017-51,3
2417,user1834,2018-01,6
2418,user1834,2018-02,38
2419,user1834,2018-03,11
2420,user1834,2018-04,5
2421,user1834,2018-32,6
2422,user1834,2018-33,1
2423,user1834,2018-34,2
2424,user1834,2018-35,2
2425,user1834,2018-36,2
2426,user1834,2018-39,1
2427,user1834,2018-41,2
2428,user1834,2018-44,3
2429,user1834,2018-46,1
2430,user1834,2018-48,1
2431,user1834,2018-51,1
2432,user1834,2019-07,4
2433,user1834,2019-08,1
2434,user1834,2019-15,1
2435,user1834,2019-22,2
2436,user1834,2019-39,4
2437,user1834,2019-43,2
2438,user1834,2019-44,1
2439,user1834,2020-09,1
2440,user1834,2020-38,1
2441,user1834,2020-40,1
2442,user1834,2021-24,2
2443,user187,2017-16,16
2444,user187,2017-39,6
2445,user187,2017-45,1
2446,user187,2017-46,3
2447,user187,2017-50,1
2448,user187,2017-51,5
2449,user187,2018-07,2
2450,user187,2018-12,1
2451,user187,2018-13,8
2452,user187,2018-14,5
2453,user187,2018-20,2
2454,user187,2018-22,2
2455,user187,2018-31,1
2456,user187,2018-33,6
2457,user187,2019-03,2
2458,user187,2019-05,2
2459,user187,2019-14,3
2460,user187,2019-15,38
2461,user187,2019-16,10
2462,user187,2019-17,113
2463,user187,2019-18,76
2464,user187,2019-19,14
2465,user187,2019-20,10
2466,user187,2019-21,13
2467,user187,2019-22,5
2468,user187,2019-24,3
2469,user187,2019-28,2
2470,user187,2019-29,7
2471,user187,2019-30,1
2472,user187,2019-32,2
2473,user187,2019-34,1
2474,user187,2019-35,4
2475,user187,2019-43,6
2476,user187,2019-44,9
2477,user187,2019-47,4
2478,user187,2019-48,6
2479,user187,2020-07,1
2480,user187,2020-27,12
2481,user187,2020-28,5
2482,user187,2020-29,7
2483,user187,2020-30,3
2484,user187,2020-31,6
2485,user187,2020-33,1
2486,user187,2020-34,41
2487,user187,2020-35,4
2488,user187,2020-38,8
2489,user187,2020-39,2
2490,user187,2020-40,1
2491,user187,2020-50,38
2492,user187,2020-51,7
2493,user187,2021-01,11
2494,user187,2021-15,1
2495,user187,2022-07,4
2496,user187,2022-10,1
2497,user187,2022-13,1
2498,user1872,2017-47,7
2499,user1872,2017-50,10
2500,user1872,2017-51,1
2501,user1872,2017-52,1
2502,user1872,2018-01,8
2503,user1872,2018-06,17
2504,user1872,2018-07,1
2505,user1872,2018-27,2
2506,user1872,2018-28,2
2507,user1872,2018-37,33
2508,user1872,2018-38,3
2509,user1872,2020-38,11
2510,user1872,2021-06,1
2511,user1872,2021-10,15
2512,user1908,2017-50,16
2513,user1908,2017-51,23
2514,user1908,2017-52,18
2515,user1908,2018-01,5
2516,user1908,2018-02,7
2517,user1908,2018-08,1
2518,user1908,2018-10,2
2519,user1908,2018-13,2
2520,user1908,2018-14,4
2521,user1908,2018-15,2
2522,user1908,2018-21,1
2523,user1908,2018-35,1
2524,user1908,2018-43,1
2525,user1908,2018-47,9
2526,user1908,2018-50,1
2527,user1908,2018-51,2
2528,user1908,2019-00,1
2529,user1908,2019-01,1
2530,user1908,2019-02,4
2531,user1908,2019-04,17
2532,user1908,2019-05,5
2533,user1908,2019-06,7
2534,user1908,2019-14,4
2535,user1908,2019-19,3
2536,user1916,2017-50,11
2537,user1916,2017-51,19
2538,user1916,2018-07,29
2539,user1916,2018-08,11
2540,user1916,2018-09,3
2541,user1916,2018-20,2
2542,user1916,2018-21,1
2543,user1916,2018-28,1
2544,user1916,2019-14,35
2545,user1916,2019-15,10
2546,user1916,2019-16,4
2547,user1916,2019-19,11
2548,user1916,2019-20,1
2549,user1916,2019-25,31
2550,user1916,2019-26,5
2551,user1916,2019-27,121
2552,user1916,2019-28,246
2553,user1916,2019-29,22
2554,user1916,2019-30,3
2555,user1916,2019-43,5
2556,user1916,2019-44,13
2557,user1916,2019-47,2
2558,user1916,2020-12,5
2559,user1916,2020-27,18
2560,user1916,2020-30,1
2561,user1916,2020-33,5
2562,user1916,2020-38,9
2563,user1916,2020-39,2
2564,user1916,2022-02,1
2565,user1919,2017-50,4
2566,user1919,2017-51,3
2567,user1919,2018-01,1
2568,user1919,2018-02,24
2569,user1919,2018-03,33
2570,user1919,2018-04,22
2571,user1919,2018-05,2
2572,user1919,2018-06,9
2573,user1919,2018-08,5
2574,user1919,2018-09,2
2575,user1919,2018-10,3
2576,user1919,2018-11,2
2577,user194,2017-16,20
2578,user194,2017-17,134
2579,user194,2017-18,4
2580,user194,2017-19,1
2581,user194,2017-34,5
2582,user194,2017-35,12
2583,user194,2017-39,1
2584,user194,2017-42,1
2585,user194,2017-46,18
2586,user194,2017-47,18
2587,user194,2017-50,12
2588,user194,2017-51,7
2589,user194,2018-01,83
2590,user194,2018-02,10
2591,user194,2018-03,37
2592,user194,2018-04,5
2593,user194,2018-05,3
2594,user194,2018-06,103
2595,user194,2018-07,37
2596,user194,2018-08,52
2597,user194,2018-09,45
2598,user194,2018-10,13
2599,user194,2018-11,35
2600,user194,2018-12,4
2601,user194,2018-13,12
2602,user194,2018-14,20
2603,user194,2018-15,4
2604,user194,2018-16,18
2605,user194,2018-17,34
2606,user194,2018-18,9
2607,user194,2018-25,1
2608,user194,2018-27,5
2609,user194,2018-28,34
2610,user194,2018-32,2
2611,user194,2018-33,1
2612,user194,2018-34,1
2613,user194,2018-35,1
2614,user194,2018-36,1
2615,user194,2018-37,21
2616,user194,2018-39,4
2617,user194,2018-42,17
2618,user194,2018-43,34
2619,user194,2018-44,1
2620,user194,2018-45,8
2621,user194,2018-47,4
2622,user194,2018-50,4
2623,user194,2019-03,10
2624,user194,2019-04,6
2625,user194,2019-05,20
2626,user194,2019-06,9
2627,user194,2019-08,9
2628,user194,2019-11,3
2629,user194,2019-12,1
2630,user194,2019-14,80
2631,user194,2019-15,187
2632,user194,2019-16,282
2633,user194,2019-17,194
2634,user194,2019-18,143
2635,user194,2019-19,213
2636,user194,2019-20,50
2637,user194,2019-21,76
2638,user194,2019-22,83
2639,user194,2019-23,5
2640,user194,2019-24,1
2641,user194,2019-26,4
2642,user194,2019-27,9
2643,user194,2019-28,6
2644,user194,2019-29,12
2645,user194,2019-30,9
2646,user194,2019-31,5
2647,user194,2019-34,5
2648,user194,2019-38,12
2649,user194,2019-39,1
2650,user194,2019-40,4
2651,user194,2019-43,40
2652,user194,2019-44,2
2653,user194,2019-47,33
2654,user194,2019-48,21
2655,user194,2019-49,3
2656,user194,2020-07,34
2657,user194,2020-08,5
2658,user194,2020-14,58
2659,user194,2020-17,42
2660,user194,2020-19,12
2661,user194,2020-20,24
2662,user194,2020-21,2
2663,user194,2020-22,2
2664,user194,2020-23,9
2665,user194,2020-24,2
2666,user194,2020-25,2
2667,user194,2020-27,72
2668,user194,2020-28,92
2669,user194,2020-29,23
2670,user194,2020-30,11
2671,user194,2020-31,11
2672,user194,2020-33,1
2673,user194,2020-34,32
2674,user194,2020-38,85
2675,user194,2020-39,38
2676,user194,2020-41,3
2677,user194,2020-43,3
2678,user194,2020-47,5
2679,user194,2021-06,1
2680,user194,2021-12,54
2681,user194,2021-16,2
2682,user194,2021-17,2
2683,user194,2021-18,3
2684,user194,2021-21,3
2685,user194,2021-22,14
2686,user194,2021-25,7
2687,user194,2021-30,5
2688,user194,2021-38,27
2689,user194,2021-39,8
2690,user194,2021-40,2
2691,user194,2021-42,3
2692,user194,2021-43,2
2693,user194,2021-46,2
2694,user194,2021-47,5
2695,user194,2021-48,1
2696,user194,2021-49,2
2697,user194,2021-50,2
2698,user194,2021-52,1
2699,user194,2022-01,5
2700,user194,2022-02,12
2701,user194,2022-03,120
2702,user194,2022-06,1
2703,user194,2022-08,4
2704,user194,2022-09,219
2705,user194,2022-11,2
2706,user194,2022-12,8
2707,user194,2022-13,2
2708,user194,2022-14,1
2709,user194,2022-15,1
2710,user194,2022-16,1
2711,user194,2022-17,42
2712,user194,2022-18,2
2713,user194,2022-19,6
2714,user194,2022-20,2
2715,user194,2022-21,38
2716,user194,2022-22,2
2717,user194,2022-23,8
2718,user194,2022-25,1
2719,user194,2022-27,3
2720,user194,2022-28,6
2721,user194,2022-32,45
2722,user194,2022-34,2
2723,user194,2022-36,4
2724,user194,2022-37,5
2725,user194,2022-41,1
2726,user194,2022-47,1
2727,user194,2022-48,1
2728,user194,2022-50,1
2729,user194,2022-52,10
2730,user194,2023-01,1
2731,user194,2023-06,1
2732,user1956,2017-50,9
2733,user1956,2017-51,1
2734,user1956,2018-01,3
2735,user1956,2018-03,20
2736,user1956,2018-06,41
2737,user1956,2018-07,3
2738,user1956,2018-09,1
2739,user1956,2018-11,7
2740,user1956,2018-13,1
2741,user1956,2018-37,21
2742,user1956,2018-47,14
2743,user2008,2017-50,22
2744,user2008,2017-51,4
2745,user2008,2018-07,31
2746,user2008,2018-08,2
2747,user2008,2018-13,1
2748,user2008,2018-16,2
2749,user2008,2018-44,1
2750,user2008,2019-14,7
2751,user2008,2019-15,1
2752,user2008,2019-21,12
2753,user2008,2019-22,2
2754,user2008,2019-47,1
2755,user2008,2020-27,18
2756,user2008,2020-28,23
2757,user201,2017-16,4
2758,user201,2017-17,8
2759,user201,2017-34,16
2760,user201,2017-35,29
2761,user201,2017-36,2
2762,user201,2017-39,25
2763,user201,2017-40,2
2764,user201,2017-41,5
2765,user201,2017-42,9
2766,user201,2017-43,93
2767,user201,2017-50,11
2768,user201,2017-51,44
2769,user201,2017-52,5
2770,user201,2018-00,1
2771,user201,2018-01,14
2772,user201,2018-02,1
2773,user201,2018-04,4
2774,user201,2018-05,2
2775,user201,2018-06,24
2776,user201,2018-07,36
2777,user201,2018-11,11
2778,user201,2018-13,13
2779,user201,2018-14,6
2780,user201,2018-15,3
2781,user201,2018-16,4
2782,user201,2018-17,5
2783,user201,2018-18,5
2784,user201,2018-19,8
2785,user201,2018-20,2
2786,user201,2018-21,2
2787,user201,2018-23,2
2788,user201,2018-28,7
2789,user201,2018-29,1
2790,user201,2018-32,2
2791,user201,2018-33,4
2792,user201,2018-35,2
2793,user201,2018-37,3
2794,user201,2018-38,2
2795,user201,2018-40,2
2796,user201,2018-42,1
2797,user201,2018-43,2
2798,user201,2018-44,1
2799,user201,2018-47,5
2800,user201,2018-48,2
2801,user201,2019-03,2
2802,user201,2019-04,6
2803,user201,2019-05,5
2804,user201,2019-07,5
2805,user201,2019-10,5
2806,user201,2019-14,58
2807,user201,2019-15,37
2808,user201,2019-16,44
2809,user201,2019-17,6
2810,user201,2019-18,1
2811,user201,2019-20,3
2812,user201,2019-21,34
2813,user201,2019-22,36
2814,user201,2019-23,30
2815,user201,2019-24,136
2816,user201,2019-25,65
2817,user201,2019-26,70
2818,user201,2019-27,61
2819,user201,2019-28,179
2820,user201,2019-29,68
2821,user201,2019-30,18
2822,user201,2019-34,26
2823,user201,2019-43,16
2824,user201,2019-44,8
2825,user201,2019-45,1
2826,user201,2019-47,37
2827,user201,2019-48,1
2828,user201,2019-50,1
2829,user201,2020-07,26
2830,user201,2020-08,26
2831,user201,2020-09,2
2832,user201,2020-10,3
2833,user201,2020-12,4
2834,user201,2020-16,3
2835,user201,2020-19,17
2836,user201,2020-22,3
2837,user201,2020-27,46
2838,user201,2020-28,17
2839,user201,2020-29,2
2840,user201,2020-30,2
2841,user201,2020-31,9
2842,user201,2020-32,1
2843,user201,2020-33,1
2844,user201,2020-34,6
2845,user201,2020-35,5
2846,user201,2020-36,9
2847,user201,2020-37,9
2848,user201,2020-38,47
2849,user201,2020-39,11
2850,user201,2020-40,12
2851,user201,2020-41,12
2852,user201,2020-42,10
2853,user201,2020-45,2
2854,user201,2020-46,5
2855,user201,2020-47,2
2856,user201,2020-48,4
2857,user201,2020-49,11
2858,user201,2020-50,3
2859,user201,2021-00,1
2860,user201,2021-01,3
2861,user201,2021-03,1
2862,user201,2021-05,2
2863,user201,2021-06,13
2864,user201,2021-51,7
2865,user201,2022-06,6
2866,user201,2022-08,1
2867,user201,2022-09,97
2868,user201,2022-11,1
2869,user201,2022-12,1
2870,user201,2022-13,3
2871,user201,2022-14,20
2872,user201,2022-15,9
2873,user201,2022-16,2
2874,user201,2022-19,15
2875,user201,2022-20,15
2876,user201,2022-21,2
2877,user201,2022-22,9
2878,user201,2022-23,1
2879,user201,2022-41,9
2880,user201,2022-42,3
2881,user201,2022-44,2
2882,user201,2022-46,1
2883,user201,2022-47,1
2884,user2010,2017-50,9
2885,user2010,2017-51,12
2886,user2010,2018-06,5
2887,user2010,2018-07,25
2888,user2010,2018-08,2
2889,user2010,2018-09,24
2890,user2010,2018-10,11
2891,user2010,2018-12,2
2892,user2010,2018-13,13
2893,user2022,2017-50,4
2894,user2022,2017-51,3
2895,user2022,2017-52,4
2896,user2022,2018-00,4
2897,user2022,2018-01,9
2898,user2022,2018-02,15
2899,user2022,2018-03,2
2900,user2022,2018-04,8
2901,user2022,2018-05,4
2902,user2022,2018-06,6
2903,user2022,2018-08,1
2904,user2022,2018-09,1
2905,user2022,2018-10,2
2906,user2022,2018-17,1
2907,user2022,2018-29,12
2908,user2022,2018-38,6
2909,user2022,2018-49,4
2910,user2022,2018-50,8
2911,user2022,2018-51,1
2912,user2022,2019-05,1
2913,user2022,2019-06,2
2914,user2022,2019-08,1
2915,user2022,2019-11,7
2916,user2022,2019-14,2
2917,user2022,2019-16,1
2918,user2022,2019-18,2
2919,user2022,2019-20,1
2920,user2022,2019-26,1
2921,user2022,2019-27,1
2922,user2022,2020-44,3
2923,user2028,2017-50,8
2924,user2028,2017-51,26
2925,user2028,2017-52,35
2926,user2028,2018-00,5
2927,user2028,2018-02,1
2928,user2028,2018-03,1
2929,user2028,2018-05,1
2930,user2028,2018-07,1
2931,user2028,2018-09,1
2932,user2028,2018-13,1
2933,user2028,2018-14,4
2934,user2028,2018-15,1
2935,user2028,2018-18,3
2936,user2031,2017-50,40
2937,user2031,2017-51,42
2938,user2031,2017-52,16
2939,user2031,2018-00,1
2940,user2031,2018-01,23
2941,user2031,2018-03,64
2942,user2031,2018-04,71
2943,user2031,2018-05,9
2944,user2031,2018-06,9
2945,user2031,2018-08,3
2946,user2031,2018-09,12
2947,user2031,2018-10,7
2948,user2031,2018-11,52
2949,user2031,2018-12,1
2950,user2031,2018-13,5
2951,user2031,2018-14,16
2952,user2031,2018-15,4
2953,user2031,2018-16,5
2954,user2031,2018-17,10
2955,user2031,2018-18,3
2956,user2031,2018-20,2
2957,user2031,2018-23,1
2958,user2031,2018-35,1
2959,user2031,2019-21,1
2960,user2031,2019-22,3
2961,user2031,2019-23,1
2962,user2031,2019-26,1
2963,user2031,2019-27,4
2964,user2031,2019-28,4
2965,user2031,2019-29,4
2966,user2031,2019-30,1
2967,user2031,2019-32,3
2968,user2035,2017-50,23
2969,user2035,2017-51,22
2970,user2035,2018-01,113
2971,user2035,2018-02,67
2972,user2035,2018-03,77
2973,user2035,2018-05,6
2974,user2035,2018-10,2
2975,user2035,2018-11,2
2976,user2035,2018-16,3
2977,user2035,2018-20,7
2978,user2035,2018-28,4
2979,user2035,2018-30,1
2980,user2035,2018-31,3
2981,user2035,2018-32,13
2982,user2035,2018-33,17
2983,user2035,2018-34,4
2984,user2035,2018-35,1
2985,user2035,2018-36,7
2986,user2035,2018-37,6
2987,user2035,2018-42,5
2988,user2035,2018-43,5
2989,user2035,2018-44,4
2990,user2035,2018-45,3
2991,user2035,2018-46,1
2992,user2035,2018-48,1
2993,user2035,2019-08,1
2994,user2035,2019-31,3
2995,user2047,2017-50,6
2996,user2047,2019-34,4
2997,user2047,2019-38,3
2998,user2047,2019-43,3
2999,user2047,2020-27,16
3000,user2047,2020-28,6
3001,user2047,2020-41,1
3002,user2047,2021-49,31
3003,user2047,2021-50,10
3004,user2047,2022-03,34
3005,user2047,2022-04,19
3006,user2047,2022-05,35
3007,user2047,2022-06,27
3008,user2047,2022-07,42
3009,user2047,2022-08,233
3010,user2047,2022-09,35
3011,user2047,2022-10,38
3012,user2047,2022-11,13
3013,user2047,2022-12,3
3014,user2047,2022-17,1
3015,user2047,2022-33,2
3016,user2047,2022-44,1
3017,user2047,2022-45,7
3018,user2047,2022-46,1
3019,user2047,2022-47,1
3020,user2047,2022-49,4
3021,user2047,2023-02,62
3022,user2047,2023-03,41
3023,user2047,2023-04,3
3024,user2047,2023-05,61
3025,user2047,2023-06,72
3026,user2047,2023-07,49
3027,user206,2019-24,1
3028,user206,2020-07,4
3029,user206,2020-08,4
3030,user206,2020-09,3
3031,user206,2020-10,8
3032,user206,2020-11,3
3033,user206,2020-12,4
3034,user206,2020-13,1
3035,user206,2020-17,1
3036,user206,2020-25,20
3037,user206,2020-26,4
3038,user206,2020-27,9
3039,user206,2020-28,27
3040,user206,2020-29,5
3041,user206,2020-31,1
3042,user206,2021-03,1
3043,user2086,2017-50,3
3044,user2086,2018-15,1
3045,user2086,2018-42,1
3046,user2086,2019-14,4
3047,user2086,2020-38,2
3048,user2086,2020-40,5
3049,user2086,2020-42,8
3050,user2086,2020-43,2
3051,user2086,2020-44,9
3052,user2086,2020-45,3
3053,user2086,2020-46,2
3054,user2086,2020-47,13
3055,user2086,2020-48,6
3056,user2086,2020-49,13
3057,user2086,2020-50,14
3058,user2086,2021-04,1
3059,user2086,2022-17,2
3060,user2086,2022-20,2
3061,user2087,2017-50,3
3062,user2087,2017-51,19
3063,user2087,2018-05,13
3064,user2087,2018-06,30
3065,user2087,2018-07,16
3066,user2087,2018-13,9
3067,user2087,2018-15,3
3068,user2087,2019-21,2
3069,user2087,2019-22,1
3070,user2087,2020-27,9
3071,user210,2020-07,26
3072,user210,2020-08,79
3073,user210,2020-09,2
3074,user2105,2017-51,1
3075,user2105,2018-00,3
3076,user2105,2019-15,3
3077,user2105,2019-16,122
3078,user2105,2019-17,80
3079,user2105,2019-18,6
3080,user2105,2019-29,93
3081,user2108,2017-51,3
3082,user2108,2018-37,1
3083,user2108,2019-29,4
3084,user2108,2019-30,3
3085,user2108,2019-47,1
3086,user2108,2020-29,3
3087,user2108,2020-30,2
3088,user2108,2020-32,7
3089,user2108,2020-33,66
3090,user2108,2020-34,15
3091,user2108,2020-38,2
3092,user2108,2020-44,4
3093,user2108,2022-18,3
3094,user2185,2017-51,1
3095,user2185,2018-01,25
3096,user2185,2018-02,6
3097,user2185,2018-03,9
3098,user2185,2018-04,12
3099,user2185,2018-05,13
3100,user2185,2018-06,16
3101,user2185,2018-07,13
3102,user2185,2018-08,3
3103,user2185,2018-09,1
3104,user2185,2018-10,1
3105,user222,2020-07,2
3106,user222,2020-08,7
3107,user222,2020-09,4
3108,user222,2020-10,12
3109,user222,2020-11,31
3110,user222,2020-12,40
3111,user222,2020-13,6
3112,user222,2020-14,6
3113,user222,2020-15,20
3114,user222,2020-16,26
3115,user222,2020-17,55
3116,user222,2020-18,6
3117,user222,2020-19,12
3118,user222,2020-20,2
3119,user222,2020-22,8
3120,user222,2020-23,26
3121,user222,2020-24,14
3122,user222,2020-25,12
3123,user222,2020-26,42
3124,user222,2020-27,40
3125,user222,2020-28,21
3126,user222,2020-29,9
3127,user222,2020-30,37
3128,user222,2020-31,22
3129,user222,2020-32,12
3130,user222,2020-33,7
3131,user222,2020-34,2
3132,user222,2020-35,1
3133,user222,2020-36,3
3134,user222,2020-37,2
3135,user222,2020-38,6
3136,user222,2020-46,5
3137,user222,2020-47,3
3138,user222,2020-50,3
3139,user222,2021-01,1
3140,user222,2021-03,1
3141,user222,2021-04,13
3142,user2280,2018-01,1
3143,user2280,2018-07,4
3144,user2280,2019-21,7
3145,user2280,2019-22,22
3146,user2280,2020-28,3
3147,user2280,2020-38,14
3148,user2280,2020-43,2
3149,user2280,2020-46,21
3150,user2280,2020-47,27
3151,user230,2020-07,29
3152,user230,2020-08,3
3153,user230,2020-12,96
3154,user230,2020-14,70
3155,user230,2020-15,63
3156,user230,2020-16,46
3157,user230,2020-17,4
3158,user230,2020-18,10
3159,user230,2020-21,4
3160,user230,2020-22,5
3161,user230,2020-23,1
3162,user230,2020-29,3
3163,user230,2020-32,14
3164,user230,2020-35,8
3165,user2300,2018-01,39
3166,user2300,2018-02,23
3167,user2300,2018-03,10
3168,user2300,2018-04,2
3169,user2300,2018-06,12
3170,user2300,2018-07,11
3171,user2303,2018-01,33
3172,user2303,2018-02,7
3173,user2303,2018-46,1
3174,user2303,2019-34,48
3175,user2303,2019-35,1
3176,user2306,2018-01,91
3177,user2306,2018-02,84
3178,user2306,2018-03,57
3179,user2306,2018-04,66
3180,user2306,2018-05,1
3181,user2306,2018-06,9
3182,user233,2017-16,4
3183,user233,2017-17,10
3184,user233,2017-18,9
3185,user233,2017-43,1
3186,user233,2018-01,22
3187,user233,2018-03,43
3188,user233,2018-04,22
3189,user233,2018-05,4
3190,user233,2018-06,27
3191,user233,2018-07,22
3192,user233,2018-08,1
3193,user233,2018-09,29
3194,user233,2018-10,2
3195,user233,2018-13,3
3196,user233,2018-14,3
3197,user233,2018-15,1
