,User,Month,freq_month
1098,user1792,2017-12,46
1099,user1792,2018-01,23
1100,user1792,2018-02,1
1101,user1792,2018-04,2
1102,user1792,2019-11,1
1103,user1809,2017-11,28
1104,user1809,2018-02,7
1105,user1809,2018-07,8
1106,user1809,2020-02,45
1107,user1834,2017-11,3
1108,user1834,2017-12,3
1109,user1834,2018-01,60
1110,user1834,2018-08,9
1111,user1834,2018-09,4
1112,user1834,2018-10,3
1113,user1834,2018-11,4
1114,user1834,2018-12,2
1115,user1834,2019-02,4
1116,user1834,2019-03,1
1117,user1834,2019-04,1
1118,user1834,2019-06,2
1119,user1834,2019-10,6
1120,user1834,2019-11,1
1121,user1834,2020-03,1
1122,user1834,2020-09,1
1123,user1834,2020-10,1
1124,user1834,2021-06,2
1125,user187,2017-04,16
1126,user187,2017-09,6
1127,user187,2017-11,4
1128,user187,2017-12,6
1129,user187,2018-02,2
1130,user187,2018-03,1
1131,user187,2018-04,13
1132,user187,2018-05,2
1133,user187,2018-06,2
1134,user187,2018-08,7
1135,user187,2019-01,2
1136,user187,2019-02,2
1137,user187,2019-04,67
1138,user187,2019-05,201
1139,user187,2019-06,17
1140,user187,2019-07,10
1141,user187,2019-08,3
1142,user187,2019-09,4
1143,user187,2019-10,3
1144,user187,2019-11,16
1145,user187,2019-12,6
1146,user187,2020-02,1
1147,user187,2020-07,26
1148,user187,2020-08,49
1149,user187,2020-09,14
1150,user187,2020-10,1
1151,user187,2020-12,45
1152,user187,2021-01,11
1153,user187,2021-04,1
1154,user187,2022-02,4
1155,user187,2022-03,2
1156,user1872,2017-11,7
1157,user1872,2017-12,12
1158,user1872,2018-01,8
1159,user1872,2018-02,18
1160,user1872,2018-07,4
1161,user1872,2018-09,36
1162,user1872,2020-09,11
1163,user1872,2021-02,1
1164,user1872,2021-03,15
1165,user1908,2017-12,57
1166,user1908,2018-01,12
1167,user1908,2018-03,3
1168,user1908,2018-04,8
1169,user1908,2018-05,1
1170,user1908,2018-09,1
1171,user1908,2018-11,10
1172,user1908,2018-12,3
1173,user1908,2019-01,22
1174,user1908,2019-02,13
1175,user1908,2019-04,4
1176,user1908,2019-05,3
1177,user1916,2017-12,30
1178,user1916,2018-02,30
1179,user1916,2018-03,13
1180,user1916,2018-05,3
1181,user1916,2018-07,1
1182,user1916,2019-04,49
1183,user1916,2019-05,12
1184,user1916,2019-06,36
1185,user1916,2019-07,392
1186,user1916,2019-11,20
1187,user1916,2020-03,5
1188,user1916,2020-07,19
1189,user1916,2020-08,5
1190,user1916,2020-09,9
1191,user1916,2020-10,2
1192,user1916,2022-01,1
1193,user1919,2017-12,7
1194,user1919,2018-01,79
1195,user1919,2018-02,17
1196,user1919,2018-03,7
1197,user194,2017-04,154
1198,user194,2017-05,5
1199,user194,2017-08,17
1200,user194,2017-09,1
1201,user194,2017-10,1
1202,user194,2017-11,36
1203,user194,2017-12,19
1204,user194,2018-01,135
1205,user194,2018-02,161
1206,user194,2018-03,131
1207,user194,2018-04,78
1208,user194,2018-05,19
1209,user194,2018-06,1
1210,user194,2018-07,39
1211,user194,2018-08,4
1212,user194,2018-09,23
1213,user194,2018-10,55
1214,user194,2018-11,13
1215,user194,2018-12,4
1216,user194,2019-01,16
1217,user194,2019-02,38
1218,user194,2019-03,4
1219,user194,2019-04,597
1220,user194,2019-05,576
1221,user194,2019-06,142
1222,user194,2019-07,38
1223,user194,2019-08,11
1224,user194,2019-09,13
1225,user194,2019-10,37
1226,user194,2019-11,42
1227,user194,2019-12,24
1228,user194,2020-02,39
1229,user194,2020-04,92
1230,user194,2020-05,46
1231,user194,2020-06,15
1232,user194,2020-07,198
1233,user194,2020-08,44
1234,user194,2020-09,118
1235,user194,2020-10,11
1236,user194,2020-11,5
1237,user194,2021-02,1
1238,user194,2021-03,54
1239,user194,2021-04,4
1240,user194,2021-05,6
1241,user194,2021-06,21
1242,user194,2021-07,5
1243,user194,2021-09,30
1244,user194,2021-10,12
1245,user194,2021-11,7
1246,user194,2021-12,6
1247,user194,2022-01,137
1248,user194,2022-02,5
1249,user194,2022-03,231
1250,user194,2022-04,45
1251,user194,2022-05,48
1252,user194,2022-06,11
1253,user194,2022-07,9
1254,user194,2022-08,47
1255,user194,2022-09,9
1256,user194,2022-10,1
1257,user194,2022-11,1
1258,user194,2022-12,12
1259,user194,2023-01,1
1260,user194,2023-02,1
1261,user1956,2017-12,10
1262,user1956,2018-01,23
1263,user1956,2018-02,44
1264,user1956,2018-03,8
1265,user1956,2018-04,1
1266,user1956,2018-09,21
1267,user1956,2018-11,14
1268,user2008,2017-12,26
1269,user2008,2018-02,33
1270,user2008,2018-04,3
1271,user2008,2018-11,1
1272,user2008,2019-04,8
1273,user2008,2019-06,14
1274,user2008,2019-11,1
1275,user2008,2020-07,41
1276,user201,2017-04,12
1277,user201,2017-08,45
1278,user201,2017-09,27
1279,user201,2017-10,109
1280,user201,2017-12,60
1281,user201,2018-01,18
1282,user201,2018-02,64
1283,user201,2018-03,11
1284,user201,2018-04,28
1285,user201,2018-05,20
1286,user201,2018-06,2
1287,user201,2018-07,8
1288,user201,2018-08,6
1289,user201,2018-09,7
1290,user201,2018-10,5
1291,user201,2018-11,6
1292,user201,2018-12,2
1293,user201,2019-01,5
1294,user201,2019-02,13
1295,user201,2019-03,5
1296,user201,2019-04,141
1297,user201,2019-05,22
1298,user201,2019-06,292
1299,user201,2019-07,385
1300,user201,2019-08,32
1301,user201,2019-10,15
1302,user201,2019-11,47
1303,user201,2019-12,2
1304,user201,2020-02,52
1305,user201,2020-03,9
1306,user201,2020-04,3
1307,user201,2020-05,17
1308,user201,2020-06,3
1309,user201,2020-07,67
1310,user201,2020-08,22
1311,user201,2020-09,70
1312,user201,2020-10,40
1313,user201,2020-11,10
1314,user201,2020-12,17
1315,user201,2021-01,5
1316,user201,2021-02,15
1317,user201,2021-12,7
1318,user201,2022-02,8
1319,user201,2022-03,101
1320,user201,2022-04,31
1321,user201,2022-05,41
1322,user201,2022-06,1
1323,user201,2022-10,12
1324,user201,2022-11,4
1325,user2010,2017-12,21
1326,user2010,2018-02,30
1327,user2010,2018-03,39
1328,user2010,2018-04,13
1329,user2022,2017-12,11
1330,user2022,2018-01,37
1331,user2022,2018-02,11
1332,user2022,2018-03,4
1333,user2022,2018-05,1
1334,user2022,2018-07,12
1335,user2022,2018-09,6
1336,user2022,2018-12,13
1337,user2022,2019-02,3
1338,user2022,2019-03,8
1339,user2022,2019-04,3
1340,user2022,2019-05,3
1341,user2022,2019-07,2
1342,user2022,2020-11,3
1343,user2028,2017-12,69
1344,user2028,2018-01,7
1345,user2028,2018-02,2
1346,user2028,2018-03,1
1347,user2028,2018-04,6
1348,user2028,2018-05,3
1349,user2031,2017-12,98
1350,user2031,2018-01,148
1351,user2031,2018-02,30
1352,user2031,2018-03,74
1353,user2031,2018-04,35
1354,user2031,2018-05,10
1355,user2031,2018-06,1
1356,user2031,2018-09,1
1357,user2031,2019-05,1
1358,user2031,2019-06,4
1359,user2031,2019-07,13
1360,user2031,2019-08,4
1361,user2035,2017-12,45
1362,user2035,2018-01,257
1363,user2035,2018-02,6
1364,user2035,2018-03,4
1365,user2035,2018-04,3
1366,user2035,2018-05,7
1367,user2035,2018-07,5
1368,user2035,2018-08,37
1369,user2035,2018-09,14
1370,user2035,2018-10,9
1371,user2035,2018-11,9
1372,user2035,2018-12,1
1373,user2035,2019-02,1
1374,user2035,2019-08,3
1375,user2047,2017-12,6
1376,user2047,2019-08,4
1377,user2047,2019-09,3
1378,user2047,2019-10,3
1379,user2047,2020-07,22
1380,user2047,2020-10,1
1381,user2047,2021-12,41
1382,user2047,2022-01,56
1383,user2047,2022-02,334
1384,user2047,2022-03,89
1385,user2047,2022-04,1
1386,user2047,2022-08,2
1387,user2047,2022-11,10
1388,user2047,2022-12,4
1389,user2047,2023-01,110
1390,user2047,2023-02,178
1391,user206,2019-06,1
1392,user206,2020-02,8
1393,user206,2020-03,19
1394,user206,2020-05,1
1395,user206,2020-06,23
1396,user206,2020-07,42
1397,user206,2020-08,1
1398,user206,2021-01,1
1399,user2086,2017-12,3
1400,user2086,2018-04,1
1401,user2086,2018-10,1
1402,user2086,2019-04,4
1403,user2086,2020-09,2
1404,user2086,2020-10,15
1405,user2086,2020-11,28
1406,user2086,2020-12,32
1407,user2086,2021-01,1
1408,user2086,2022-04,2
1409,user2086,2022-05,2
1410,user2087,2017-12,22
1411,user2087,2018-02,59
1412,user2087,2018-04,12
1413,user2087,2019-06,3
1414,user2087,2020-07,9
1415,user210,2020-02,105
1416,user210,2020-03,2
1417,user2105,2017-12,1
1418,user2105,2018-01,3
1419,user2105,2019-04,126
1420,user2105,2019-05,85
1421,user2105,2019-07,93
1422,user2108,2017-12,3
1423,user2108,2018-09,1
1424,user2108,2019-07,7
1425,user2108,2019-11,1
1426,user2108,2020-07,5
1427,user2108,2020-08,88
1428,user2108,2020-09,2
1429,user2108,2020-11,4
1430,user2108,2022-05,3
1431,user2185,2017-12,1
1432,user2185,2018-01,47
1433,user2185,2018-02,49
1434,user2185,2018-03,3
1435,user222,2020-02,9
1436,user222,2020-03,91
1437,user222,2020-04,108
1438,user222,2020-05,21
1439,user222,2020-06,98
1440,user222,2020-07,106
1441,user222,2020-08,49
1442,user222,2020-09,11
1443,user222,2020-11,8
1444,user222,2020-12,3
1445,user222,2021-01,15
1446,user2280,2018-01,1
1447,user2280,2018-02,4
1448,user2280,2019-06,29
1449,user2280,2020-07,3
1450,user2280,2020-09,14
1451,user2280,2020-10,2
1452,user2280,2020-11,48
1453,user230,2020-02,32
1454,user230,2020-03,96
1455,user230,2020-04,183
1456,user230,2020-05,14
1457,user230,2020-06,6
1458,user230,2020-07,3
1459,user230,2020-08,22
1460,user2300,2018-01,74
1461,user2300,2018-02,23
1462,user2303,2018-01,40
1463,user2303,2018-11,1
1464,user2303,2019-08,48
1465,user2303,2019-09,1
1466,user2306,2018-01,298
1467,user2306,2018-02,10
1468,user233,2017-04,17
1469,user233,2017-05,6
1470,user233,2017-10,1
1471,user233,2018-01,80
1472,user233,2018-02,61
1473,user233,2018-03,31
1474,user233,2018-04,15
1475,user233,2018-05,4
1476,user233,2018-08,6
1477,user233,2018-09,4
1478,user233,2018-11,2
1479,user233,2019-01,10
1480,user233,2019-02,1
1481,user233,2019-03,3
1482,user233,2019-04,6
1483,user233,2019-05,4
1484,user233,2019-06,55
1485,user233,2019-07,30
1486,user233,2019-08,11
1487,user233,2019-09,31
1488,user233,2019-10,6
1489,user233,2019-11,11
1490,user233,2020-02,8
1491,user233,2020-03,11
1492,user233,2020-04,1
1493,user233,2020-07,78
1494,user233,2020-09,11
1495,user233,2020-10,2
1496,user233,2020-11,16
1497,user233,2020-12,62
1498,user233,2022-01,1
1499,user233,2022-02,14
1500,user233,2022-03,1
1501,user233,2022-04,9
1502,user233,2022-06,1
1503,user2356,2018-01,36
1504,user2356,2018-02,22
1505,user2356,2018-11,3
1506,user2356,2019-04,51
1507,user2356,2019-05,11
1508,user237,2017-04,4
1509,user237,2017-08,1
1510,user237,2017-09,58
1511,user237,2017-10,24
1512,user237,2017-12,38
1513,user237,2018-01,31
1514,user237,2018-02,11
1515,user237,2018-03,5
1516,user237,2018-04,3
1517,user237,2018-08,2
1518,user237,2018-10,5
1519,user237,2018-12,4
1520,user237,2019-01,3
1521,user237,2019-02,12
1522,user237,2019-04,307
1523,user237,2019-05,89
1524,user237,2019-06,430
1525,user237,2019-07,33
1526,user237,2019-08,3
1527,user237,2019-09,21
1528,user237,2019-10,16
1529,user237,2019-11,10
1530,user237,2019-12,4
1531,user237,2020-01,5
1532,user237,2020-02,197
1533,user237,2020-03,275
1534,user237,2020-04,270
1535,user237,2020-05,48
1536,user237,2020-06,171
1537,user237,2020-07,161
1538,user237,2020-08,57
1539,user237,2020-09,79
1540,user237,2020-10,7
1541,user237,2020-11,37
1542,user237,2020-12,34
1543,user237,2021-01,5
1544,user237,2021-02,6
1545,user237,2021-03,1
1546,user237,2021-04,5
1547,user237,2021-05,4
1548,user237,2021-06,20
1549,user237,2021-07,7
1550,user237,2021-09,221
1551,user237,2021-10,4
1552,user237,2021-11,1
1553,user237,2022-03,1
1554,user237,2022-05,1
1555,user237,2022-10,2
1556,user237,2022-11,2
1557,user2406,2018-01,10
1558,user2406,2018-11,8
1559,user2406,2018-12,164
1560,user2406,2019-01,48
1561,user2406,2019-02,378
1562,user2406,2019-03,68
1563,user2406,2019-04,276
1564,user2406,2019-05,161
1565,user2406,2019-06,268
1566,user2406,2019-07,71
1567,user2406,2019-09,63
1568,user2406,2019-10,28
1569,user2406,2019-11,273
1570,user2406,2019-12,34
1571,user2406,2020-01,14
1572,user2406,2020-02,9
1573,user2406,2020-03,18
1574,user2406,2020-05,3
1575,user2406,2020-07,24
1576,user2406,2020-09,27
1577,user2406,2020-10,1
1578,user2406,2020-11,2
1579,user2406,2020-12,3
1580,user2406,2021-01,12
1581,user2406,2021-02,18
1582,user2406,2021-03,10
1583,user2406,2021-04,28
1584,user2406,2021-05,3
1585,user2406,2021-06,4
1586,user2406,2021-07,5
1587,user2406,2021-08,1
1588,user2406,2021-09,6
1589,user2406,2021-10,4
1590,user2406,2021-11,2
1591,user2406,2021-12,3
1592,user2406,2022-01,2
1593,user2406,2022-09,2
1594,user2406,2023-02,2
1595,user241,2020-02,1
1596,user241,2021-12,41
1597,user241,2022-01,593
1598,user241,2022-02,345
1599,user241,2022-03,87
1600,user241,2022-04,14
1601,user241,2022-05,7
1602,user241,2022-08,12
1603,user241,2022-09,14
1604,user2437,2018-01,41
1605,user2437,2018-02,34
1606,user2437,2018-03,2
1607,user2437,2018-07,5
1608,user2437,2018-11,1
1609,user2437,2020-07,6
1610,user2455,2018-01,56
1611,user2455,2018-02,11
1612,user2455,2018-03,3
1613,user2455,2018-04,1
1614,user2455,2018-11,11
1615,user2455,2018-12,14
1616,user246,2017-04,7
1617,user246,2017-12,1
1618,user246,2018-01,10
1619,user246,2019-01,1
1620,user246,2019-02,5
1621,user246,2019-03,3
1622,user246,2019-04,4
1623,user246,2019-06,2
1624,user246,2019-09,9
1625,user246,2019-10,2
1626,user246,2019-11,9
1627,user246,2019-12,2
1628,user246,2020-02,20
1629,user246,2020-03,10
1630,user246,2020-07,3
1631,user246,2020-09,10
1632,user2464,2018-01,90
1633,user2464,2018-09,15
1634,user247,2017-04,2
1635,user247,2017-05,1
1636,user247,2017-10,2
1637,user247,2017-12,3
1638,user247,2018-01,1
1639,user247,2018-03,1
1640,user247,2018-07,21
1641,user247,2018-11,1
1642,user247,2019-02,1
1643,user247,2019-04,6
1644,user247,2019-05,16
1645,user247,2019-06,8
1646,user247,2019-07,20
1647,user247,2019-09,6
1648,user247,2019-10,5
1649,user247,2019-11,46
1650,user247,2020-02,2
1651,user247,2020-03,4
1652,user247,2020-07,168
1653,user247,2020-08,29
1654,user247,2020-09,21
1655,user247,2020-11,6
1656,user2474,2018-01,87
1657,user2474,2018-02,30
1658,user248,2017-04,24
1659,user248,2017-05,4
1660,user248,2017-09,1
1661,user248,2017-12,20
1662,user248,2018-01,31
1663,user248,2018-02,13
1664,user248,2018-03,6
1665,user248,2018-04,19
1666,user248,2018-05,4
1667,user248,2018-07,3
1668,user248,2018-08,3
1669,user248,2018-09,3
1670,user248,2018-10,11
1671,user248,2018-11,2
1672,user248,2019-04,61
1673,user248,2019-05,31
1674,user248,2019-06,40
1675,user248,2019-07,52
1676,user248,2019-08,10
1677,user248,2019-09,15
1678,user248,2019-10,19
1679,user248,2019-11,29
1680,user248,2020-02,37
1681,user248,2020-03,349
1682,user248,2020-04,7
1683,user248,2020-05,19
1684,user248,2020-06,7
1685,user248,2020-07,61
1686,user248,2020-08,133
1687,user248,2020-09,194
1688,user248,2020-11,8
1689,user248,2020-12,1
1690,user248,2022-09,2
1691,user2482,2018-01,7
1692,user2482,2018-02,23
1693,user2482,2018-03,4
1694,user2482,2018-04,10
1695,user2482,2018-05,52
1696,user2482,2018-06,3
1697,user2482,2018-07,4
1698,user2482,2018-08,4
1699,user2482,2018-09,7
1700,user2482,2019-06,1
1701,user2482,2019-07,8
1702,user2487,2018-01,247
1703,user2487,2018-02,76
1704,user2487,2018-03,1
1705,user252,2017-04,33
1706,user252,2017-05,2
1707,user252,2017-08,1
1708,user252,2017-09,43
1709,user252,2017-10,10
1710,user252,2017-11,31
1711,user252,2017-12,32
1712,user252,2018-01,1
1713,user252,2018-02,5
1714,user252,2018-03,9
1715,user252,2018-04,25
1716,user252,2018-05,1
1717,user252,2018-06,4
1718,user252,2018-07,16
1719,user252,2018-08,8
1720,user252,2018-09,3
1721,user252,2018-10,58
1722,user252,2019-02,3
1723,user252,2019-03,1
1724,user252,2019-04,18
1725,user252,2019-05,11
1726,user252,2019-06,29
1727,user252,2019-07,51
1728,user252,2019-08,6
1729,user252,2019-11,20
1730,user252,2020-02,12
1731,user252,2020-03,1
1732,user252,2020-07,100
1733,user252,2020-08,11
1734,user252,2020-09,17
1735,user252,2020-11,8
1736,user253,2017-09,31
1737,user253,2017-12,7
1738,user253,2018-01,27
1739,user253,2018-02,3
1740,user253,2018-03,6
1741,user253,2018-04,1
1742,user253,2018-05,1
1743,user253,2018-07,1
1744,user253,2018-12,1
1745,user253,2019-01,7
1746,user253,2019-02,13
1747,user253,2019-03,3
1748,user253,2019-04,32
1749,user253,2019-05,3
1750,user253,2019-06,8
1751,user253,2019-07,37
1752,user253,2019-08,26
1753,user253,2019-09,12
1754,user253,2019-10,5
1755,user253,2019-11,3
1756,user253,2020-02,35
1757,user253,2020-03,4
1758,user253,2020-04,2
1759,user253,2020-07,38
1760,user253,2020-09,2
1761,user253,2020-10,2
1762,user253,2020-12,1
1763,user253,2021-01,3
1764,user253,2022-04,1
1765,user253,2022-05,133
1766,user253,2022-06,1
1767,user253,2022-07,1
1768,user253,2022-11,3
1769,user253,2023-01,66
1770,user2536,2018-02,6
1771,user2536,2018-10,5
1772,user2536,2018-11,4
1773,user2536,2019-01,1
1774,user2536,2019-02,4
1775,user2536,2019-04,1
1776,user2536,2019-05,361
1777,user2536,2019-06,430
1778,user2536,2019-07,10
1779,user2536,2019-11,1
1780,user2536,2020-07,56
1781,user2536,2020-09,2
1782,user2539,2018-02,114
1783,user2539,2018-03,3
1784,user2539,2018-04,11
1785,user2539,2018-05,9
1786,user2539,2018-06,6
1787,user2539,2018-07,1
1788,user2539,2018-08,4
1789,user2542,2018-02,92
1790,user256,2020-02,1
1791,user256,2020-03,6
1792,user256,2020-04,81
1793,user256,2020-05,43
1794,user257,2017-04,24
1795,user257,2017-05,3
1796,user257,2017-08,1
1797,user257,2017-12,1
1798,user257,2018-01,44
1799,user257,2018-02,10
1800,user257,2018-03,5
1801,user257,2018-04,62
1802,user257,2018-05,36
1803,user257,2018-06,27
1804,user257,2018-07,14
1805,user257,2018-08,7
1806,user257,2018-09,1
1807,user257,2018-10,6
1808,user257,2018-11,44
1809,user257,2019-01,22
1810,user257,2019-02,18
1811,user257,2019-03,4
1812,user257,2019-04,71
1813,user257,2019-05,29
1814,user257,2019-06,167
1815,user257,2019-07,5
1816,user257,2019-08,5
1817,user257,2019-09,9
1818,user257,2019-10,15
1819,user257,2019-11,33
1820,user257,2019-12,13
1821,user257,2020-02,8
1822,user257,2020-03,12
1823,user257,2020-04,16
1824,user257,2020-06,2
1825,user257,2020-07,63
1826,user257,2020-08,14
1827,user257,2020-09,8
1828,user257,2020-10,2
1829,user257,2020-11,45
1830,user257,2020-12,72
1831,user257,2021-01,5
1832,user257,2021-09,2
1833,user257,2021-12,2
1834,user257,2022-05,118
1835,user257,2022-08,8
1836,user257,2022-09,2
1837,user2613,2018-02,114
1838,user2626,2018-02,41
1839,user2626,2018-03,4
1840,user2626,2018-06,7
1841,user2626,2018-07,1
1842,user2626,2018-08,58
1843,user263,2020-02,8
1844,user263,2020-03,21
1845,user263,2020-04,12
1846,user263,2020-05,37
1847,user263,2020-06,75
1848,user263,2020-07,87
1849,user263,2020-08,34
1850,user263,2020-09,52
1851,user263,2020-10,11
1852,user263,2020-11,4
1853,user263,2021-01,21
1854,user263,2021-02,2
1855,user263,2021-05,1
1856,user263,2021-06,5
1857,user267,2020-02,31
1858,user267,2020-03,66
1859,user2704,2018-02,5
1860,user2704,2018-03,1
1861,user2704,2018-04,2
1862,user2704,2018-07,27
1863,user2704,2018-09,6
1864,user2704,2018-10,3
1865,user2704,2018-12,5
1866,user2704,2019-02,1
1867,user2704,2019-03,1
1868,user2704,2019-04,33
1869,user2704,2019-05,12
1870,user2704,2019-06,1
1871,user2704,2019-08,1
1872,user273,2017-12,1
1873,user273,2018-09,7
1874,user273,2019-02,3
1875,user273,2019-09,6
1876,user273,2020-02,34
1877,user273,2020-03,25
1878,user273,2020-07,2
1879,user273,2020-11,54
1880,user273,2020-12,2
1881,user273,2021-03,4
1882,user2752,2018-03,147
1883,user283,2017-04,6
1884,user283,2017-12,5
1885,user283,2018-12,55
1886,user283,2019-01,281
1887,user283,2019-02,219
1888,user283,2019-03,45
1889,user283,2019-04,902
1890,user283,2019-05,532
1891,user283,2019-06,145
1892,user283,2019-07,494
1893,user283,2019-08,217
1894,user283,2019-09,327
1895,user283,2019-10,933
1896,user283,2019-11,970
1897,user283,2019-12,89
1898,user283,2020-01,19
1899,user283,2020-02,268
1900,user283,2020-03,97
1901,user283,2020-04,16
1902,user283,2020-05,11
1903,user283,2020-06,20
1904,user283,2020-07,846
1905,user283,2020-08,73
1906,user283,2020-09,517
1907,user283,2020-10,37
1908,user283,2020-11,168
1909,user283,2020-12,171
1910,user283,2021-01,28
1911,user283,2021-02,42
1912,user283,2021-03,7
1913,user283,2021-04,9
1914,user283,2021-05,15
1915,user283,2021-06,12
1916,user283,2021-07,2
1917,user283,2021-08,5
1918,user283,2021-09,6
1919,user283,2021-10,16
1920,user283,2021-11,2
1921,user283,2021-12,20
1922,user283,2022-01,33
1923,user283,2022-02,9
1924,user283,2022-03,37
1925,user283,2022-04,33
1926,user283,2022-05,8
1927,user283,2022-06,42
1928,user283,2022-07,4
1929,user283,2022-08,2
1930,user283,2022-09,13
1931,user283,2022-10,9
1932,user283,2022-11,9
1933,user283,2022-12,6
1934,user283,2023-01,14
1935,user283,2023-02,38
1936,user2849,2018-04,2
1937,user2849,2019-04,19
1938,user2849,2019-05,2
1939,user2849,2019-06,41
1940,user2849,2019-07,23
1941,user2849,2019-08,4
1942,user285,2017-04,328
1943,user285,2017-05,48
1944,user285,2017-06,8
1945,user285,2017-08,6
1946,user285,2017-09,10
1947,user285,2017-10,4
1948,user285,2017-11,3
1949,user285,2017-12,22
1950,user285,2018-01,3
1951,user285,2018-02,16
1952,user285,2018-03,8
1953,user285,2018-04,6
1954,user285,2018-06,1
1955,user285,2018-07,20
1956,user285,2018-08,5
1957,user285,2018-10,2
1958,user285,2018-11,6
1959,user285,2018-12,9
1960,user285,2019-01,1
1961,user285,2019-02,14
1962,user285,2019-03,1
1963,user285,2019-04,27
1964,user285,2019-05,20
1965,user285,2019-06,81
1966,user285,2019-07,32
1967,user285,2019-08,40
1968,user285,2019-09,28
1969,user285,2019-10,30
1970,user285,2019-11,47
1971,user285,2020-02,7
1972,user285,2020-03,15
1973,user285,2020-04,38
1974,user285,2020-07,65
1975,user285,2020-08,1
1976,user285,2020-09,26
1977,user285,2021-09,2
1978,user285,2022-02,13
1979,user285,2022-03,2
1980,user285,2022-05,1
1981,user285,2022-09,1
1982,user285,2022-11,2
1983,user2865,2018-04,26
1984,user2865,2019-04,61
1985,user2865,2019-05,65
1986,user2865,2019-06,252
1987,user2865,2020-07,1
1988,user289,2017-04,1
1989,user289,2017-05,1
1990,user289,2017-08,12
1991,user289,2017-09,13
1992,user289,2017-11,8
1993,user289,2017-12,16
1994,user289,2018-01,8
1995,user289,2018-04,3
1996,user289,2018-08,5
1997,user289,2019-02,4
1998,user289,2019-03,6
1999,user289,2019-04,113
2000,user289,2019-05,121
2001,user289,2019-06,30
2002,user289,2019-07,5
2003,user289,2019-08,9
2004,user289,2019-09,2
2005,user289,2019-10,4
2006,user289,2019-11,8
2007,user289,2019-12,3
2008,user289,2020-02,2
2009,user289,2020-03,21
2010,user289,2020-07,2
2011,user289,2020-08,1
2012,user289,2020-10,1
2013,user289,2020-11,11
2014,user289,2020-12,9
2015,user289,2021-01,1
2016,user289,2021-02,6
2017,user289,2021-03,4
2018,user289,2021-06,8
2019,user289,2021-08,4
2020,user289,2021-09,18
2021,user289,2021-10,1
2022,user289,2021-11,15
2023,user289,2021-12,2
2024,user289,2022-01,1
2025,user289,2022-02,10
2026,user289,2022-04,1
2027,user289,2022-05,2
2028,user289,2022-06,2
2029,user291,2020-02,5
2030,user291,2020-03,171
2031,user291,2020-04,56
2032,user291,2020-05,191
2033,user292,2017-04,25
2034,user292,2017-05,12
2035,user292,2017-09,116
2036,user292,2017-10,1
2037,user292,2017-11,17
2038,user292,2017-12,4
2039,user292,2018-01,10
2040,user292,2018-02,2
2041,user292,2018-03,4
2042,user292,2018-04,24
2043,user292,2018-07,15
2044,user292,2018-08,1
2045,user292,2018-09,1
2046,user292,2018-10,5
2047,user292,2018-12,13
2048,user292,2019-02,4
2049,user292,2019-04,22
2050,user292,2019-05,27
2051,user292,2019-06,313
2052,user292,2019-07,94
2053,user292,2019-08,8
2054,user292,2019-09,10
2055,user292,2019-10,3
2056,user292,2019-11,24
2057,user292,2019-12,2
2058,user292,2020-02,88
2059,user292,2020-03,271
2060,user292,2020-04,469
2061,user292,2020-05,4
2062,user292,2020-06,7
2063,user292,2020-07,325
2064,user292,2020-08,139
2065,user292,2020-09,194
2066,user292,2020-10,206
2067,user292,2020-11,54
2068,user292,2020-12,109
2069,user292,2021-01,76
2070,user292,2021-02,42
2071,user292,2021-03,50
2072,user292,2021-04,50
2073,user292,2021-05,31
2074,user292,2021-06,13
2075,user292,2021-07,19
2076,user292,2021-08,14
2077,user292,2021-09,29
2078,user292,2021-10,12
2079,user292,2021-11,8
2080,user292,2021-12,1
2081,user292,2022-01,36
2082,user295,2017-09,12
2083,user295,2018-08,1
2084,user295,2018-10,1
2085,user295,2018-11,16
2086,user295,2018-12,1
2087,user295,2019-02,18
2088,user295,2019-03,5
2089,user295,2019-04,57
2090,user295,2019-05,57
2091,user295,2019-06,75
2092,user295,2019-07,44
2093,user295,2019-08,38
2094,user295,2019-09,16
2095,user295,2019-10,7
2096,user295,2019-11,23
2097,user295,2020-02,16
2098,user295,2020-03,11
2099,user295,2020-06,31
2100,user295,2020-07,122
2101,user295,2020-09,16
2102,user295,2020-12,1
2103,user2952,2018-07,1
2104,user2952,2019-06,353
2105,user2952,2019-07,34
2106,user2952,2019-08,1
2107,user2954,2018-07,53
2108,user2954,2018-08,6
2109,user2954,2018-11,4
2110,user2954,2020-07,24
2111,user2990,2018-07,46
2112,user2990,2018-11,2
2113,user2990,2019-05,17
2114,user2990,2019-06,248
2115,user2990,2019-07,181
2116,user2990,2019-08,2
2117,user2990,2019-12,1
2118,user300,2019-11,10
2119,user300,2019-12,6
2120,user300,2020-02,6
2121,user300,2020-03,124
2122,user300,2020-04,123
2123,user300,2020-05,109
2124,user300,2020-06,4
2125,user300,2020-07,45
2126,user301,2020-02,1
2127,user301,2020-03,47
2128,user301,2020-04,50
2129,user301,2020-05,17
2130,user301,2020-07,2
2131,user301,2020-08,18
2132,user301,2020-09,7
2133,user3011,2018-07,32
2134,user3011,2018-08,84
2135,user3037,2018-07,80
2136,user3037,2019-04,22
2137,user3037,2019-05,96
2138,user3037,2019-06,188
2139,user3037,2019-07,223
2140,user3037,2019-11,2
2141,user308,2017-11,8
2142,user308,2017-12,10
2143,user308,2018-01,12
2144,user308,2018-07,3
2145,user308,2018-09,6
2146,user308,2019-03,1
