,User,Day,freq_day
3171,user1442,2019-06-03,58
3172,user1442,2019-06-04,48
3173,user1442,2019-06-05,9
3174,user1442,2019-06-06,91
3175,user1442,2019-06-07,1
3176,user1442,2019-06-08,92
3177,user1442,2019-06-09,8
3178,user1442,2019-06-10,45
3179,user1442,2019-06-11,68
3180,user1442,2019-06-12,2
3181,user1442,2019-06-13,7
3182,user1442,2019-06-14,2
3183,user1442,2019-06-15,5
3184,user1442,2019-06-16,40
3185,user1442,2019-06-17,108
3186,user1442,2019-06-18,24
3187,user1442,2019-06-19,27
3188,user1442,2019-06-20,28
3189,user1442,2019-06-21,22
3190,user1442,2019-06-23,1
3191,user1442,2019-06-24,9
3192,user1442,2019-06-25,1
3193,user1442,2019-06-27,1
3194,user1442,2019-06-30,41
3195,user1442,2019-07-01,4
3196,user1442,2019-07-03,41
3197,user1442,2019-07-04,3
3198,user1442,2019-07-05,2
3199,user1442,2019-07-06,96
3200,user1442,2019-07-07,21
3201,user1442,2019-07-08,55
3202,user1442,2019-07-12,4
3203,user1442,2019-07-14,12
3204,user1442,2019-07-25,10
3205,user1442,2019-07-27,4
3206,user1442,2019-08-01,4
3207,user1442,2019-08-02,3
3208,user1442,2019-09-27,3
3209,user1442,2019-09-28,4
3210,user1442,2019-09-29,2
3211,user1442,2020-08-13,4
3212,user1442,2020-10-12,1
3213,user1442,2020-11-08,13
3214,user1442,2020-11-28,1
3215,user1442,2020-12-03,1
3216,user1442,2020-12-23,3
3217,user1442,2021-02-15,4
3218,user1442,2021-02-23,31
3219,user1442,2021-03-06,3
3220,user1442,2021-08-03,1
3221,user1442,2022-05-21,1
3222,user1442,2022-09-09,1
3223,user1442,2022-09-10,1
3224,user145,2017-04-21,3
3225,user145,2017-04-22,5
3226,user145,2017-04-23,18
3227,user145,2017-04-24,2
3228,user145,2017-04-25,2
3229,user145,2017-04-26,1
3230,user145,2017-04-29,2
3231,user145,2017-04-30,1
3232,user145,2017-05-02,2
3233,user145,2017-08-26,2
3234,user145,2017-09-25,4
3235,user145,2017-09-27,1
3236,user145,2017-10-24,2
3237,user145,2017-10-26,2
3238,user145,2017-11-06,1
3239,user145,2017-11-17,6
3240,user145,2017-11-18,2
3241,user145,2017-12-14,2
3242,user145,2017-12-16,3
3243,user145,2017-12-19,2
3244,user145,2018-01-09,2
3245,user145,2018-01-18,21
3246,user145,2018-01-27,5
3247,user145,2018-01-28,8
3248,user145,2018-01-29,3
3249,user145,2018-01-30,2
3250,user145,2018-02-12,3
3251,user145,2018-02-13,9
3252,user145,2018-02-14,74
3253,user145,2018-02-15,32
3254,user145,2018-02-16,47
3255,user145,2018-02-17,5
3256,user145,2018-02-18,13
3257,user145,2018-02-20,3
3258,user145,2018-02-27,9
3259,user145,2018-03-05,3
3260,user145,2018-03-07,2
3261,user145,2018-03-08,2
3262,user145,2018-03-09,1
3263,user145,2018-03-10,2
3264,user145,2018-03-11,3
3265,user145,2018-03-12,8
3266,user145,2018-03-13,3
3267,user145,2018-03-16,3
3268,user145,2018-03-17,5
3269,user145,2018-03-19,1
3270,user145,2018-03-20,4
3271,user145,2018-03-22,1
3272,user145,2018-03-23,2
3273,user145,2018-03-24,2
3274,user145,2018-03-27,1
3275,user145,2018-04-06,1
3276,user145,2018-04-07,2
3277,user145,2018-04-09,1
3278,user145,2018-04-11,3
3279,user145,2018-04-12,10
3280,user145,2018-04-13,1
3281,user145,2018-04-14,8
3282,user145,2018-04-29,3
3283,user145,2018-05-02,2
3284,user145,2018-05-25,1
3285,user145,2018-06-05,2
3286,user145,2018-08-15,1
3287,user145,2018-08-16,14
3288,user145,2018-10-28,1
3289,user145,2018-10-29,1
3290,user145,2018-11-27,7
3291,user145,2018-11-28,4
3292,user145,2018-12-22,2
3293,user145,2019-01-27,1
3294,user145,2019-01-31,1
3295,user145,2019-02-02,2
3296,user145,2019-02-06,1
3297,user145,2019-02-09,2
3298,user145,2019-02-11,1
3299,user145,2019-02-12,2
3300,user145,2019-02-14,1
3301,user145,2019-04-09,2
3302,user145,2019-04-11,3
3303,user145,2019-04-15,1
3304,user145,2019-04-16,3
3305,user145,2019-04-17,3
3306,user145,2019-04-18,12
3307,user145,2019-04-19,5
3308,user145,2019-04-21,1
3309,user145,2019-04-22,4
3310,user145,2019-04-23,2
3311,user145,2019-04-25,4
3312,user145,2019-04-27,3
3313,user145,2019-05-02,5
3314,user145,2019-05-03,2
3315,user145,2019-05-04,1
3316,user145,2019-05-05,2
3317,user145,2019-05-06,4
3318,user145,2019-05-07,3
3319,user145,2019-05-08,6
3320,user145,2019-05-12,7
3321,user145,2019-05-14,7
3322,user145,2019-05-18,14
3323,user145,2019-05-19,6
3324,user145,2019-05-21,3
3325,user145,2019-05-22,4
3326,user145,2019-05-25,9
3327,user145,2019-05-26,9
3328,user145,2019-05-27,3
3329,user145,2019-05-28,14
3330,user145,2019-05-29,3
3331,user145,2019-05-31,1
3332,user145,2019-06-01,13
3333,user145,2019-06-02,13
3334,user145,2019-06-06,1
3335,user145,2019-06-14,3
3336,user145,2019-06-15,1
3337,user145,2019-06-18,1
3338,user145,2019-06-27,3
3339,user145,2019-07-01,2
3340,user145,2019-07-03,2
3341,user145,2019-07-07,3
3342,user145,2019-07-08,3
3343,user145,2019-07-09,1
3344,user145,2019-07-10,1
3345,user145,2019-07-11,1
3346,user145,2019-07-16,3
3347,user145,2019-07-17,1
3348,user145,2019-07-18,2
3349,user145,2019-07-19,6
3350,user145,2019-07-20,11
3351,user145,2019-07-25,3
3352,user145,2019-07-26,1
3353,user145,2019-07-27,17
3354,user145,2019-07-28,25
3355,user145,2019-07-31,2
3356,user145,2019-08-02,2
3357,user145,2019-08-03,2
3358,user145,2019-08-05,3
3359,user145,2019-08-07,1
3360,user145,2019-08-28,11
3361,user145,2019-08-29,1
3362,user145,2019-08-31,13
3363,user145,2019-09-02,2
3364,user145,2019-09-05,8
3365,user145,2019-09-08,1
3366,user145,2019-09-13,2
3367,user145,2019-09-20,2
3368,user145,2019-09-24,3
3369,user145,2019-09-25,1
3370,user145,2019-09-27,9
3371,user145,2019-09-28,1
3372,user145,2019-10-29,17
3373,user145,2019-10-31,5
3374,user145,2019-11-27,45
3375,user145,2019-12-01,1
3376,user145,2019-12-02,4
3377,user145,2019-12-03,1
3378,user145,2019-12-05,6
3379,user145,2020-02-13,1
3380,user145,2020-02-29,2
3381,user145,2020-03-19,1
3382,user145,2020-07-07,1
3383,user145,2020-07-08,31
3384,user145,2020-07-09,2
3385,user145,2020-07-11,12
3386,user145,2020-07-12,2
3387,user145,2020-07-13,7
3388,user145,2020-07-14,18
3389,user145,2020-07-16,11
3390,user145,2020-07-18,1
3391,user145,2020-07-21,9
3392,user145,2020-07-23,1
3393,user145,2020-07-24,1
3394,user145,2020-07-25,15
3395,user145,2020-08-01,8
3396,user145,2020-08-02,1
3397,user145,2020-08-07,2
3398,user145,2020-08-23,2
3399,user145,2020-09-14,1
3400,user145,2020-09-22,4
3401,user145,2020-09-24,31
3402,user145,2020-09-25,43
3403,user145,2020-09-26,8
3404,user145,2020-09-27,3
3405,user145,2020-09-28,7
3406,user145,2020-09-30,1
3407,user145,2020-10-01,9
3408,user145,2020-10-23,1
3409,user145,2020-10-24,1
3410,user145,2020-11-02,8
3411,user145,2020-11-04,2
3412,user145,2020-11-05,1
3413,user145,2020-11-07,1
3414,user145,2020-12-01,1
3415,user145,2021-09-26,1
3416,user145,2022-03-07,1
3417,user145,2022-03-08,3
3418,user145,2022-03-09,6
3419,user145,2022-03-10,3
3420,user145,2022-03-11,3
3421,user145,2022-03-12,7
3422,user145,2022-03-13,4
3423,user145,2022-03-14,5
3424,user145,2022-03-18,6
3425,user145,2022-03-19,1
3426,user145,2022-03-20,6
3427,user145,2022-05-29,2
3428,user1457,2017-08-27,3
3429,user1457,2019-08-28,2
3430,user1457,2019-11-05,6
3431,user1457,2022-03-20,1
3432,user1457,2022-04-25,4
3433,user1457,2022-04-26,21
3434,user1457,2022-04-27,1
3435,user1457,2022-04-28,9
3436,user1457,2022-05-05,21
3437,user1457,2022-05-06,8
3438,user1457,2022-05-07,21
3439,user1457,2022-05-08,21
3440,user1457,2022-05-10,2
3441,user1457,2022-05-11,3
3442,user1457,2022-05-12,13
3443,user1457,2022-05-15,1
3444,user1457,2022-05-21,10
3445,user1457,2022-05-22,6
3446,user1457,2022-05-23,1
3447,user1457,2022-05-26,2
3448,user1457,2022-05-28,2
3449,user1457,2022-05-29,17
3450,user1457,2022-05-31,1
3451,user1457,2022-06-01,19
3452,user1457,2022-06-02,4
3453,user1457,2022-06-03,29
3454,user1457,2022-06-04,85
3455,user1457,2022-06-05,35
3456,user1457,2022-06-06,15
3457,user1457,2022-06-07,3
3458,user1457,2022-06-09,2
3459,user1457,2022-06-10,4
3460,user1457,2022-06-12,13
3461,user1457,2022-06-13,45
3462,user1457,2022-06-14,1
3463,user1457,2022-06-16,1
3464,user1457,2022-06-23,3
3465,user1457,2022-06-26,1
3466,user1457,2022-08-01,1
3467,user1457,2022-08-10,3
3468,user1457,2022-08-15,1
3469,user1457,2022-08-16,1
3470,user1457,2022-08-20,9
3471,user1457,2022-08-27,2
3472,user1457,2022-08-28,1
3473,user1457,2022-11-06,1
3474,user1457,2022-12-13,2
3475,user1457,2022-12-14,2
3476,user1457,2023-01-15,4
3477,user1457,2023-01-16,1
3478,user1457,2023-01-19,2
3479,user1457,2023-01-31,7
3480,user1457,2023-02-01,7
3481,user1457,2023-02-02,17
3482,user1457,2023-02-05,8
3483,user1457,2023-02-11,6
3484,user1457,2023-02-12,7
3485,user146,2017-04-21,5
3486,user146,2017-04-22,24
3487,user146,2017-04-23,8
3488,user146,2017-04-24,38
3489,user146,2017-04-26,4
3490,user146,2017-04-28,2
3491,user146,2017-05-01,11
3492,user146,2017-05-03,1
3493,user146,2017-05-06,1
3494,user146,2017-05-08,1
3495,user146,2017-05-09,3
3496,user146,2017-05-10,2
3497,user146,2017-05-22,2
3498,user146,2017-05-25,2
3499,user146,2017-05-27,1
3500,user146,2017-06-02,2
3501,user146,2017-06-03,4
3502,user146,2017-06-04,1
3503,user146,2017-06-05,1
3504,user146,2017-08-27,1
3505,user146,2017-08-28,1
3506,user146,2017-09-02,1
3507,user146,2017-11-16,2
3508,user146,2017-11-17,1
3509,user146,2017-12-14,5
3510,user146,2017-12-15,2
3511,user146,2017-12-18,2
3512,user146,2018-01-10,26
3513,user146,2018-01-11,1
3514,user146,2018-01-12,1
3515,user146,2018-01-14,2
3516,user146,2018-01-18,5
3517,user146,2018-01-26,7
3518,user146,2018-01-27,1
3519,user146,2018-02-01,5
3520,user146,2018-02-04,3
3521,user146,2018-02-08,1
3522,user146,2018-03-22,4
3523,user146,2018-03-23,8
3524,user146,2018-04-22,3
3525,user146,2018-05-07,7
3526,user146,2018-07-14,1
3527,user146,2018-07-16,1
3528,user146,2018-07-18,2
3529,user146,2018-07-26,1
3530,user146,2018-08-05,1
3531,user146,2018-08-09,1
3532,user146,2018-08-10,1
3533,user146,2018-08-12,5
3534,user146,2018-09-18,1
3535,user146,2018-11-28,1
3536,user146,2018-12-22,15
3537,user146,2018-12-23,1
3538,user146,2018-12-25,4
3539,user146,2019-01-04,1
3540,user146,2019-01-21,1
3541,user146,2019-01-23,1
3542,user146,2019-01-26,11
3543,user146,2019-02-08,1
3544,user146,2019-02-17,2
3545,user146,2019-02-26,2
3546,user146,2019-02-27,7
3547,user146,2019-03-12,1
3548,user146,2019-04-09,1
3549,user146,2019-04-10,1
3550,user146,2019-05-26,8
3551,user146,2019-05-28,1
3552,user146,2019-06-02,4
3553,user146,2019-06-03,2
3554,user146,2019-06-04,4
3555,user146,2019-06-08,11
3556,user146,2019-06-09,7
3557,user146,2019-06-10,1
3558,user146,2019-06-12,11
3559,user146,2019-06-13,22
3560,user146,2019-06-14,2
3561,user146,2019-06-15,14
3562,user146,2019-06-16,5
3563,user146,2019-06-17,1
3564,user146,2019-06-18,1
3565,user146,2019-07-02,1
3566,user146,2019-07-27,19
3567,user146,2019-07-28,1
3568,user146,2019-08-29,1
3569,user146,2019-10-29,1
3570,user146,2019-11-26,4
3571,user146,2020-02-13,2
3572,user146,2020-02-14,2
3573,user146,2020-02-16,2
3574,user146,2020-02-18,3
3575,user146,2020-02-19,14
3576,user146,2020-02-20,4
3577,user146,2020-02-21,5
3578,user146,2020-02-22,41
3579,user146,2020-02-23,4
3580,user146,2020-02-24,1
3581,user146,2020-02-28,1
3582,user146,2020-02-29,1
3583,user146,2020-03-02,19
3584,user146,2020-03-06,8
3585,user146,2020-03-09,1
3586,user146,2020-03-13,3
3587,user146,2020-03-16,1
3588,user146,2020-03-17,1
3589,user146,2020-03-18,18
3590,user146,2020-03-22,1
3591,user146,2020-03-23,2
3592,user146,2020-03-26,1
3593,user146,2020-03-29,3
3594,user146,2020-03-31,2
3595,user146,2020-04-01,3
3596,user146,2020-04-02,1
3597,user146,2020-04-03,2
3598,user146,2020-04-04,2
3599,user146,2020-04-06,12
3600,user146,2020-04-11,8
3601,user146,2020-04-23,1
3602,user146,2020-04-26,3
3603,user146,2020-05-01,3
3604,user146,2020-05-02,1
3605,user146,2020-05-08,9
3606,user146,2020-05-23,2
3607,user146,2020-05-26,4
3608,user146,2020-07-09,1
3609,user146,2020-07-30,2
3610,user146,2020-09-25,1
3611,user146,2020-11-24,1
3612,user146,2020-12-20,1
3613,user146,2021-01-06,3
3614,user146,2021-01-30,2
3615,user146,2021-02-07,20
3616,user146,2021-02-10,1
3617,user146,2021-02-13,1
3618,user146,2021-02-14,1
3619,user146,2021-02-23,2
3620,user146,2021-03-19,1
3621,user146,2021-03-20,6
3622,user146,2021-03-21,2
3623,user146,2021-04-03,1
3624,user146,2021-04-09,1
3625,user146,2021-04-14,3
3626,user146,2021-04-15,1
3627,user146,2021-04-16,2
3628,user146,2021-04-17,4
3629,user146,2021-04-20,4
3630,user146,2021-04-21,5
3631,user146,2021-04-22,3
3632,user146,2021-04-23,3
3633,user146,2021-04-26,3
3634,user146,2021-04-28,1
3635,user146,2021-04-30,4
3636,user146,2021-05-09,2
3637,user146,2021-05-16,2
3638,user146,2021-05-18,2
3639,user146,2021-05-20,1
3640,user146,2021-05-30,1
3641,user146,2021-06-06,5
3642,user146,2021-06-12,1
3643,user146,2021-06-18,2
3644,user146,2021-06-25,1
3645,user146,2021-06-26,1
3646,user146,2021-07-02,6
3647,user146,2021-07-05,2
3648,user146,2021-07-08,1
3649,user146,2021-07-21,2
3650,user146,2021-08-24,5
3651,user146,2021-09-06,4
3652,user146,2021-10-07,1
3653,user1463,2017-08-27,6
3654,user1463,2017-08-28,2
3655,user1463,2017-09-25,1
3656,user1463,2018-07-14,2
3657,user1463,2018-07-15,3
3658,user1463,2018-07-18,2
3659,user1463,2018-07-26,1
3660,user1463,2018-07-27,3
3661,user1463,2018-07-28,4
3662,user1463,2018-08-03,1
3663,user1463,2018-08-06,1
3664,user1463,2018-08-13,3
3665,user1463,2018-08-15,1
3666,user1463,2018-08-16,5
3667,user1463,2018-08-17,1
3668,user1463,2018-08-21,10
3669,user1463,2018-09-05,1
3670,user1463,2018-09-10,2
3671,user1463,2018-09-25,2
3672,user1463,2018-09-29,3
3673,user1463,2018-09-30,2
3674,user1463,2018-11-01,2
3675,user1463,2018-11-02,3
3676,user1463,2018-11-10,1
3677,user1463,2018-11-17,1
3678,user1463,2018-11-24,1
3679,user1463,2018-12-06,3
3680,user1463,2018-12-18,2
3681,user1463,2018-12-20,1
3682,user1463,2018-12-23,1
3683,user1463,2018-12-29,1
3684,user1463,2018-12-30,1
3685,user1463,2018-12-31,1
3686,user1463,2019-01-04,1
3687,user1463,2019-01-07,1
3688,user1463,2019-01-14,1
3689,user1463,2019-02-08,2
3690,user1463,2019-02-09,1
3691,user1463,2019-02-17,1
3692,user1463,2019-02-18,10
3693,user1480,2017-09-25,10
3694,user1480,2017-12-16,1
3695,user1480,2019-06-02,12
3696,user1480,2019-06-07,1
3697,user1480,2019-06-08,21
3698,user1480,2019-06-09,4
3699,user1480,2019-06-10,9
3700,user1480,2019-06-20,1
3701,user1480,2019-06-21,37
3702,user1480,2019-06-22,9
3703,user1480,2019-06-27,3
3704,user1480,2019-06-30,1
3705,user1480,2019-07-01,2
3706,user1480,2019-07-03,6
3707,user1480,2019-07-04,2
3708,user1480,2019-07-07,4
3709,user1480,2019-07-08,16
3710,user1480,2019-07-09,23
3711,user1480,2019-07-10,62
3712,user1480,2019-07-11,27
3713,user1480,2019-07-12,7
3714,user1480,2019-07-13,6
3715,user1480,2019-07-14,10
3716,user1480,2019-07-17,28
3717,user1480,2019-07-18,12
3718,user1480,2019-07-19,21
3719,user1480,2019-07-30,8
3720,user1480,2019-08-02,4
3721,user1480,2019-08-03,18
3722,user1480,2020-08-03,1
3723,user1480,2020-08-20,1
3724,user1480,2020-08-23,3
3725,user1483,2017-09-25,4
3726,user1483,2018-08-11,17
3727,user1483,2018-08-12,1
3728,user1483,2018-08-13,25
3729,user1483,2018-08-14,15
3730,user1483,2018-08-15,11
3731,user1483,2018-08-17,6
3732,user1483,2019-10-30,3
3733,user1483,2019-11-01,14
3734,user1483,2019-11-02,1
3735,user1483,2019-11-03,2
3736,user1483,2019-11-04,5
3737,user1483,2019-11-05,16
3738,user150,2017-04-21,1
3739,user150,2017-04-23,13
3740,user150,2017-04-24,2
3741,user150,2017-10-26,4
3742,user150,2017-10-27,3
3743,user150,2017-11-17,10
3744,user150,2017-11-25,21
3745,user150,2017-12-14,6
3746,user150,2017-12-16,1
3747,user150,2017-12-18,17
3748,user150,2018-01-12,2
3749,user150,2018-01-13,3
3750,user150,2018-01-14,2
3751,user150,2018-01-15,1
3752,user150,2018-01-18,2
3753,user150,2018-01-27,1
3754,user150,2018-01-30,8
3755,user150,2018-01-31,13
3756,user150,2018-02-01,24
3757,user150,2018-02-20,1
3758,user150,2018-02-22,4
3759,user150,2018-02-24,1
3760,user150,2018-03-22,16
3761,user150,2018-03-23,1
3762,user150,2018-04-04,3
3763,user150,2018-04-06,4
3764,user150,2018-04-10,1
3765,user150,2018-04-11,5
3766,user150,2018-04-15,6
3767,user150,2018-04-16,1
3768,user150,2019-04-09,5
3769,user150,2019-04-10,1
3770,user150,2019-04-11,3
3771,user150,2019-04-16,1
3772,user150,2019-04-26,1
3773,user150,2019-04-27,1
3774,user150,2019-06-01,14
3775,user150,2019-06-02,3
3776,user150,2019-06-03,5
3777,user150,2019-06-12,1
3778,user150,2019-06-17,1
3779,user150,2019-06-23,4
3780,user150,2019-06-24,1
3781,user150,2019-06-28,1
3782,user150,2019-06-29,9
3783,user150,2019-07-02,24
3784,user150,2019-07-03,16
3785,user150,2019-07-04,4
3786,user150,2019-07-05,9
3787,user150,2019-07-06,4
3788,user150,2019-07-07,5
3789,user150,2019-07-08,11
3790,user150,2019-07-09,13
3791,user150,2019-07-10,24
3792,user150,2019-07-11,4
3793,user150,2019-07-12,9
3794,user150,2019-07-13,6
3795,user150,2019-07-14,20
3796,user150,2019-07-15,14
3797,user150,2019-07-16,22
3798,user150,2019-07-17,25
3799,user150,2019-07-18,12
3800,user150,2019-07-19,4
3801,user150,2019-07-20,2
3802,user150,2019-07-28,2
3803,user150,2019-09-27,3
3804,user150,2019-10-30,16
3805,user150,2019-10-31,1
3806,user150,2019-11-26,2
3807,user150,2019-11-27,8
3808,user150,2019-11-28,4
3809,user150,2019-12-04,1
3810,user150,2020-02-13,3
3811,user150,2020-02-19,1
3812,user150,2020-02-20,1
3813,user150,2020-07-08,3
3814,user150,2020-07-14,2
3815,user150,2020-07-25,2
3816,user150,2020-07-26,1
3817,user150,2020-08-07,1
3818,user150,2020-08-08,1
3819,user150,2020-08-14,1
3820,user150,2020-09-24,1
3821,user150,2020-09-30,8
3822,user150,2020-10-11,2
3823,user150,2020-10-13,2
3824,user150,2020-10-15,1
3825,user150,2020-10-16,2
3826,user150,2020-10-17,3
3827,user150,2020-10-18,2
3828,user150,2020-10-19,1
3829,user150,2020-11-06,11
3830,user150,2020-12-13,26
3831,user150,2020-12-14,6
3832,user150,2022-05-05,1
3833,user1522,2017-09-25,1
3834,user1522,2017-09-27,7
3835,user1522,2017-09-28,47
3836,user1522,2017-11-18,4
3837,user1522,2019-06-01,5
3838,user1522,2019-06-02,19
3839,user1522,2019-06-04,9
3840,user1522,2019-11-27,1
3841,user1522,2019-12-02,2
3842,user1522,2020-10-01,2
3843,user1522,2020-10-22,1
3844,user1522,2020-10-23,5
3845,user1522,2020-10-28,4
3846,user1522,2020-11-14,2
3847,user1522,2020-11-28,1
3848,user1525,2017-09-26,4
3849,user1525,2017-09-27,8
3850,user1525,2017-09-28,8
3851,user1525,2017-12-14,2
3852,user1525,2017-12-16,4
3853,user1525,2017-12-17,22
3854,user1525,2017-12-18,6
3855,user1525,2017-12-19,1
3856,user1525,2017-12-20,1
3857,user1525,2017-12-21,2
3858,user1525,2017-12-22,15
3859,user1525,2017-12-23,10
3860,user1525,2017-12-24,1
3861,user1525,2017-12-26,1
3862,user1525,2017-12-27,14
3863,user1525,2017-12-28,1
3864,user1525,2017-12-29,1
3865,user1525,2018-01-02,1
3866,user1525,2018-01-08,4
3867,user1525,2018-01-09,4
3868,user1525,2018-01-12,1
3869,user1525,2018-01-26,4
3870,user1525,2018-01-27,7
3871,user1525,2018-02-01,2
3872,user1525,2018-02-03,1
3873,user1525,2018-02-05,1
3874,user1525,2018-02-10,1
3875,user1525,2018-02-14,28
3876,user1525,2018-02-15,7
3877,user1525,2018-02-16,1
3878,user1525,2018-02-18,2
3879,user1525,2018-02-20,12
3880,user1525,2018-02-21,10
3881,user1525,2018-02-22,1
3882,user1525,2018-02-23,5
3883,user1525,2018-02-26,1
3884,user1525,2018-02-27,4
3885,user1525,2018-03-05,3
3886,user1525,2018-03-06,3
3887,user1525,2018-03-07,3
3888,user1525,2018-03-08,1
3889,user1525,2018-03-13,2
3890,user1525,2018-03-14,2
3891,user1525,2018-03-15,2
3892,user1525,2018-03-16,7
3893,user1525,2018-03-17,1
3894,user1525,2018-03-18,3
3895,user1525,2018-03-19,2
3896,user1525,2018-03-21,1
3897,user1525,2018-03-23,5
3898,user1525,2018-03-27,2
3899,user1525,2018-04-14,1
3900,user1525,2018-04-15,5
3901,user1525,2018-04-16,4
3902,user1525,2018-04-17,4
3903,user1525,2018-04-18,3
3904,user1525,2018-04-19,3
3905,user1525,2018-04-22,1
3906,user1525,2018-04-27,1
3907,user1525,2018-04-28,1
3908,user1525,2018-04-30,3
3909,user1525,2018-05-02,8
3910,user1525,2018-05-06,2
3911,user1525,2018-05-11,1
3912,user1525,2018-05-12,1
3913,user1525,2018-05-15,1
3914,user1525,2018-05-16,4
3915,user1525,2018-05-25,1
3916,user1525,2018-05-26,1
3917,user1525,2018-07-15,1
3918,user1525,2018-07-19,3
3919,user1525,2018-07-24,1
3920,user1525,2018-08-08,1
3921,user1525,2018-08-16,1
3922,user1525,2018-08-31,2
3923,user1525,2018-09-15,1
3924,user1525,2018-09-16,1
3925,user1525,2018-09-18,6
3926,user1525,2018-09-19,4
3927,user1525,2018-09-21,2
3928,user1525,2018-09-25,1
3929,user1525,2018-10-30,3
3930,user1525,2019-06-01,3
3931,user1525,2019-06-02,2
3932,user1525,2020-07-07,4
3933,user1525,2020-09-24,2
3934,user1525,2021-01-16,1
3935,user1525,2021-01-18,1
3936,user1525,2021-01-20,2
3937,user1525,2021-01-23,1
3938,user1525,2021-02-06,1
3939,user1525,2021-05-29,4
3940,user1525,2021-06-18,3
3941,user1525,2022-02-24,4
3942,user1525,2022-02-25,8
3943,user1525,2022-02-26,2
3944,user1525,2022-03-02,8
3945,user1525,2022-03-05,1
3946,user1525,2022-03-06,3
3947,user1525,2022-03-07,5
3948,user1525,2022-03-08,1
3949,user1525,2022-03-09,4
3950,user1525,2022-03-10,16
3951,user1525,2022-03-11,7
3952,user1525,2022-03-12,2
3953,user1525,2022-03-13,5
3954,user1525,2022-03-14,3
3955,user1525,2022-03-15,1
3956,user1525,2022-03-17,5
3957,user1525,2022-03-20,7
3958,user1525,2022-04-01,3
3959,user1525,2022-04-03,3
3960,user1525,2022-04-04,4
3961,user1525,2022-04-05,6
3962,user1525,2022-04-06,4
3963,user1525,2022-04-07,5
3964,user1525,2022-04-10,2
3965,user1525,2022-04-12,1
3966,user1525,2022-04-13,2
3967,user1525,2022-04-17,1
3968,user1525,2022-04-18,1
3969,user1525,2022-04-24,2
3970,user1525,2022-04-26,6
3971,user1525,2022-04-28,2
3972,user1525,2022-04-29,1
3973,user1525,2022-05-03,2
3974,user1525,2022-05-04,3
3975,user1525,2022-05-05,7
3976,user1525,2022-05-06,4
3977,user1525,2022-05-07,7
3978,user1525,2022-05-08,5
3979,user1525,2022-05-12,2
3980,user1525,2022-05-14,2
3981,user1525,2022-05-16,5
3982,user1525,2022-05-17,2
3983,user1525,2022-05-18,3
3984,user1525,2022-05-22,4
3985,user1525,2022-05-23,4
3986,user1525,2022-05-25,2
3987,user1525,2022-05-26,2
3988,user1525,2022-05-30,8
3989,user1525,2022-05-31,1
3990,user1525,2022-06-01,6
3991,user1525,2022-06-03,6
3992,user1525,2022-06-04,1
3993,user1525,2022-06-05,5
3994,user1525,2022-06-06,1
3995,user1525,2022-06-19,4
3996,user1525,2022-07-20,1
3997,user1525,2022-08-10,1
3998,user1525,2022-10-26,1
3999,user1525,2022-11-10,1
4000,user1525,2022-11-13,3
4001,user1525,2022-11-14,7
4002,user1525,2022-11-21,3
4003,user1525,2022-11-29,1
4004,user1525,2022-12-10,1
4005,user1536,2017-09-26,3
4006,user1536,2017-09-27,3
4007,user1536,2017-09-28,2
4008,user1536,2017-10-09,3
4009,user1536,2018-04-07,5
4010,user1536,2019-04-12,2
4011,user1536,2019-04-15,3
4012,user1536,2019-04-16,2
4013,user1536,2019-04-19,4
4014,user1536,2019-04-21,1
4015,user1536,2019-04-24,1
4016,user1536,2019-04-28,2
4017,user1536,2019-05-27,1
4018,user1536,2019-06-15,3
4019,user1536,2019-06-16,35
4020,user1536,2019-06-17,3
4021,user1536,2019-06-18,12
4022,user1536,2019-06-19,9
4023,user1536,2019-06-20,11
4024,user1536,2019-06-21,8
4025,user1536,2019-06-22,1
4026,user1536,2019-06-27,3
4027,user1536,2019-06-28,18
4028,user1536,2019-06-29,31
4029,user1536,2019-06-30,7
4030,user1536,2019-07-02,6
4031,user1536,2019-07-03,2
4032,user1536,2019-07-04,6
4033,user1536,2019-07-05,5
4034,user1536,2019-07-07,38
4035,user1536,2019-07-08,63
4036,user1536,2019-07-09,41
4037,user1536,2019-07-10,20
4038,user1536,2019-07-11,2
4039,user1536,2019-07-12,10
4040,user1536,2019-07-13,40
4041,user1536,2019-07-14,22
4042,user1536,2019-07-15,8
4043,user1536,2019-07-16,3
4044,user1536,2019-07-18,1
4045,user1536,2019-07-20,13
4046,user1536,2019-07-21,50
4047,user1536,2019-07-22,5
4048,user1536,2019-07-25,1
4049,user1536,2019-07-26,7
4050,user1536,2019-07-27,1
4051,user1536,2020-07-08,4
4052,user1536,2020-07-09,2
4053,user1536,2020-07-18,2
4054,user1536,2020-07-21,1
4055,user1556,2017-09-26,2
4056,user1556,2017-09-27,4
4057,user1556,2017-09-28,2
4058,user1556,2017-09-29,1
4059,user1556,2017-10-03,5
4060,user1556,2017-10-04,9
4061,user1556,2017-10-06,4
4062,user1556,2017-10-07,59
4063,user1556,2017-10-08,11
4064,user1556,2017-10-09,30
4065,user1556,2017-10-10,7
4066,user1556,2017-10-11,2
4067,user1556,2017-10-12,2
4068,user1556,2017-10-14,5
4069,user1556,2017-10-15,9
4070,user1556,2017-10-16,12
4071,user1556,2017-10-17,23
4072,user1556,2017-10-18,1
4073,user1556,2017-10-21,17
