,User,Month,freq_month
1069,user18713,2022-11,20
1070,user18713,2023-01,3
1071,user18719,2023-01,57
1072,user18719,2023-02,8
1073,user18721,2022-11,7
1074,user18721,2023-01,14
1075,user18721,2023-02,41
1076,user18721,2023-03,6
1077,user18723,2023-01,240
1078,user18730,2023-01,71
1079,user18730,2023-02,1
1080,user18731,2022-11,80
1081,user18731,2023-01,32
1082,user18734,2023-01,29
1083,user18740,2022-11,14
1084,user18740,2023-01,12
1085,user18747,2022-11,83
1086,user18747,2023-01,7
1087,user18750,2023-01,255
1088,user18750,2023-02,41
1089,user18750,2023-03,1
1090,user18753,2023-01,23
1091,user18759,2023-01,126
1092,user18759,2023-02,4
1093,user18759,2023-03,1
1094,user18761,2022-11,3
1095,user18761,2023-01,16
1096,user18761,2023-02,56
1097,user18761,2023-03,32
1098,user18775,2023-01,24
1099,user18775,2023-02,3
1100,user18780,2023-01,154
1101,user18792,2022-11,69
1102,user18792,2023-01,173
1103,user18799,2023-01,29
1104,user18800,2022-11,15
1105,user18800,2023-01,56
1106,user18802,2022-11,15
1107,user18802,2023-01,7
1108,user18802,2023-02,1
1109,user18809,2023-01,24
1110,user18812,2022-11,52
1111,user18812,2023-01,2
1112,user18812,2023-02,14
1113,user18828,2022-11,10
1114,user18828,2023-01,13
1115,user18828,2023-02,2
1116,user18830,2023-01,96
1117,user18831,2023-01,19
1118,user18831,2023-02,10
1119,user18843,2022-11,15
1120,user18843,2023-01,97
1121,user18843,2023-02,19
1122,user18847,2023-01,16
1123,user18847,2023-02,5
1124,user18847,2023-03,4
1125,user18861,2023-01,22
1126,user18861,2023-02,1
1127,user18872,2023-01,62
1128,user18872,2023-02,22
1129,user18885,2023-01,12
1130,user18885,2023-02,11
1131,user18888,2023-01,25
1132,user18891,2023-01,132
1133,user18891,2023-02,2
1134,user18895,2023-01,11
1135,user18895,2023-02,15
1136,user18898,2022-11,22
1137,user18898,2023-01,4
1138,user18900,2023-01,23
1139,user18902,2023-01,21
1140,user18902,2023-02,3
1141,user18909,2022-11,169
1142,user18909,2023-01,596
1143,user18909,2023-02,175
1144,user18909,2023-03,1
1145,user18936,2023-01,11
1146,user18936,2023-02,12
1147,user18941,2023-01,143
1148,user18941,2023-02,5
1149,user18944,2022-11,2
1150,user18944,2023-01,148
1151,user18944,2023-02,27
1152,user18953,2023-01,18
1153,user18953,2023-02,5
1154,user18960,2022-11,2
1155,user18960,2023-01,63
1156,user18960,2023-02,1
1157,user18966,2023-01,27
1158,user18971,2022-11,123
1159,user18971,2023-01,72
1160,user19021,2023-01,29
1161,user19025,2023-01,15
1162,user19025,2023-02,9
1163,user19033,2023-01,23
1164,user19052,2023-01,22
1165,user19052,2023-02,2
1166,user19067,2022-11,19
1167,user19067,2023-01,3
1168,user19067,2023-02,1
1169,user19070,2023-01,27
1170,user19070,2023-02,1
1171,user19089,2022-11,14
1172,user19089,2023-01,43
1173,user19089,2023-02,21
1174,user19116,2022-11,66
1175,user19116,2023-01,36
1176,user19116,2023-02,2
1177,user19131,2022-11,10
1178,user19131,2023-01,16
1179,user19145,2022-11,8
1180,user19145,2023-01,13
1181,user19145,2023-02,3
1182,user19152,2023-01,20
1183,user19152,2023-02,6
1184,user19157,2022-11,20
1185,user19157,2023-01,2
1186,user19157,2023-02,2
1187,user19157,2023-03,3
1188,user19173,2023-01,23
1189,user19183,2022-11,7
1190,user19183,2023-01,10
1191,user19183,2023-02,7
1192,user19205,2022-11,4
1193,user19205,2023-01,5
1194,user19205,2023-02,14
1195,user19224,2022-11,4
1196,user19224,2023-01,34
1197,user19224,2023-02,27
1198,user19233,2022-11,4
1199,user19233,2023-01,20
1200,user19253,2023-01,23
1201,user19263,2023-01,48
1202,user19263,2023-02,21
1203,user19265,2022-11,3
1204,user19265,2023-01,22
1205,user19265,2023-02,1
1206,user19284,2022-11,6
1207,user19284,2023-01,177
1208,user19362,2023-01,16
1209,user19362,2023-02,6
1210,user19362,2023-03,3
1211,user19370,2023-01,19
1212,user19370,2023-02,2
1213,user19370,2023-03,2
1214,user19372,2023-01,26
1215,user19372,2023-02,1
1216,user19381,2023-01,10
1217,user19381,2023-02,16
1218,user19383,2023-01,2
1219,user19383,2023-02,21
1220,user19383,2023-03,1
1221,user19387,2023-01,19
1222,user19387,2023-02,7
1223,user19387,2023-03,1
1224,user19398,2023-01,14
1225,user19398,2023-02,10
1226,user19398,2023-03,3
1227,user19404,2023-01,7
1228,user19404,2023-02,12
1229,user19404,2023-03,9
1230,user19424,2023-01,5
1231,user19424,2023-02,17
1232,user19424,2023-03,4
1233,user19444,2022-11,4
1234,user19444,2023-01,6
1235,user19444,2023-02,36
1236,user19444,2023-03,20
1237,user19487,2023-01,9
1238,user19487,2023-02,15
1239,user19615,2023-01,13
1240,user19615,2023-02,10
1241,user19643,2023-01,1
1242,user19643,2023-02,25
1243,user19647,2023-01,13
1244,user19647,2023-02,9
1245,user19647,2023-03,1
1246,user19711,2023-01,1
1247,user19711,2023-02,16
1248,user19711,2023-03,10
1249,user19713,2023-01,4
1250,user19713,2023-02,21
1251,user19720,2023-01,15
1252,user19720,2023-02,13
1253,user19737,2023-01,26
1254,user19737,2023-02,1
1255,user19767,2023-01,28
1256,user19793,2023-01,21
1257,user19793,2023-02,156
1258,user19793,2023-03,21
1259,user19800,2023-01,19
1260,user19800,2023-02,4
1261,user19802,2023-01,7
1262,user19802,2023-02,15
1263,user19802,2023-03,2
1264,user19825,2023-01,8
1265,user19825,2023-02,65
1266,user19825,2023-03,6
1267,user19858,2023-01,11
1268,user19858,2023-02,10
1269,user19858,2023-03,3
1270,user19891,2023-01,10
1271,user19891,2023-02,12
1272,user19891,2023-03,3
1273,user19918,2023-01,23
1274,user19918,2023-02,3
1275,user19937,2022-11,5
1276,user19937,2023-01,12
1277,user19937,2023-02,4
1278,user19937,2023-03,3
1279,user19956,2023-01,28
1280,user19956,2023-02,1
1281,user19967,2023-01,5
1282,user19967,2023-02,20
1283,user19982,2023-01,4
1284,user19982,2023-02,21
1285,user19984,2022-11,1
1286,user19984,2023-01,7
1287,user19984,2023-02,13
1288,user19984,2023-03,6
1289,user20009,2023-01,4
1290,user20009,2023-02,17
1291,user20009,2023-03,4
1292,user20014,2023-01,10
1293,user20014,2023-02,17
1294,user20014,2023-03,2
1295,user20079,2022-11,5
1296,user20079,2023-01,17
1297,user20079,2023-02,4
1298,user20079,2023-03,2
1299,user20126,2023-01,8
1300,user20126,2023-02,13
1301,user20126,2023-03,7
1302,user20158,2022-11,1
1303,user20158,2023-01,2
1304,user20158,2023-02,85
1305,user20158,2023-03,38
1306,user20176,2022-11,4
1307,user20176,2023-01,67
1308,user20176,2023-02,6
1309,user20366,2023-01,19
1310,user20366,2023-02,8
1311,user20408,2023-01,27
1312,user20443,2023-01,28
1313,user20443,2023-02,1
1314,user20450,2023-01,14
1315,user20450,2023-02,7
1316,user20450,2023-03,3
1317,user20483,2023-01,24
1318,user20483,2023-02,46
1319,user20483,2023-03,2
1320,user20491,2022-11,19
1321,user20491,2023-01,2
1322,user20491,2023-02,5
1323,user20528,2023-01,14
1324,user20528,2023-02,12
1325,user20528,2023-03,3
1326,user20530,2023-01,105
1327,user20530,2023-02,3
1328,user20542,2023-01,23
1329,user20546,2023-01,19
1330,user20546,2023-02,8
1331,user20627,2022-11,65
1332,user20627,2023-01,1
1333,user20639,2023-01,32
1334,user20639,2023-02,143
1335,user20645,2023-01,12
1336,user20645,2023-02,22
1337,user20645,2023-03,148
1338,user20739,2023-01,1
1339,user20739,2023-02,24
1340,user20739,2023-03,2
1341,user20741,2022-11,1
1342,user20741,2023-01,2
1343,user20741,2023-02,20
1344,user20771,2022-11,59
1345,user20771,2023-01,5
1346,user20771,2023-02,7
1347,user20773,2023-01,79
1348,user20773,2023-02,8
1349,user20785,2023-01,27
1350,user20806,2023-01,25
1351,user20822,2023-01,67
1352,user20822,2023-02,5
1353,user20829,2023-01,102
1354,user20829,2023-02,135
1355,user20865,2023-01,5
1356,user20865,2023-02,11
1357,user20865,2023-03,10
1358,user20979,2023-01,27
1359,user20983,2023-01,2
1360,user20983,2023-02,89
1361,user21026,2023-01,26
1362,user21081,2023-01,27
1363,user21103,2023-01,2
1364,user21103,2023-02,23
1365,user21213,2023-02,148
1366,user21213,2023-03,55
1367,user21218,2023-02,25
1368,user21218,2023-03,2
1369,user21219,2023-01,7
1370,user21219,2023-02,119
1371,user21219,2023-03,74
1372,user21239,2023-01,7
1373,user21239,2023-02,40
1374,user21239,2023-03,29
1375,user21282,2022-11,2
1376,user21282,2023-02,18
1377,user21282,2023-03,6
1378,user21289,2023-01,97
1379,user21289,2023-02,1
1380,user21294,2023-02,77
1381,user21294,2023-03,4
1382,user21311,2023-01,1
1383,user21311,2023-02,22
1384,user21311,2023-03,3
1385,user21335,2023-02,21
1386,user21335,2023-03,4
1387,user21342,2023-02,105
1388,user21342,2023-03,26
1389,user21379,2023-02,23
1390,user21379,2023-03,2
1391,user21391,2023-02,25
1392,user21406,2023-02,17
1393,user21406,2023-03,7
1394,user21422,2023-02,55
1395,user21422,2023-03,31
1396,user21436,2023-02,19
1397,user21436,2023-03,6
1398,user21490,2023-02,24
1399,user21490,2023-03,1
1400,user21543,2023-01,17
1401,user21543,2023-02,39
1402,user21543,2023-03,17
1403,user21595,2022-11,19
1404,user21595,2023-02,7
1405,user21641,2023-01,1
1406,user21641,2023-02,280
1407,user21641,2023-03,16
1408,user21667,2023-01,2
1409,user21667,2023-02,17
1410,user21667,2023-03,4
1411,user21749,2023-01,16
1412,user21749,2023-02,8
1413,user21754,2023-01,3
1414,user21754,2023-02,6
1415,user21754,2023-03,15
1416,user21922,2023-01,5
1417,user21922,2023-02,19
1418,user21938,2022-11,18
1419,user21938,2023-01,3
1420,user21938,2023-02,2
1421,user22037,2023-01,11
1422,user22037,2023-02,13
1423,user22038,2023-01,5
1424,user22038,2023-02,18
1425,user22038,2023-03,5
1426,user22052,2023-01,4
1427,user22052,2023-02,19
1428,user22052,2023-03,1
1429,user22137,2023-01,2
1430,user22137,2023-02,67
1431,user22137,2023-03,75
1432,user22195,2023-01,2
1433,user22195,2023-02,94
1434,user22196,2023-01,1
1435,user22196,2023-02,62
1436,user22196,2023-03,7
1437,user22207,2023-02,30
1438,user22207,2023-03,53
1439,user22222,2023-02,62
1440,user22222,2023-03,22
1441,user22252,2023-02,109
1442,user22252,2023-03,59
1443,user22294,2023-02,27
1444,user22294,2023-03,1
1445,user22309,2023-02,16
1446,user22309,2023-03,8
1447,user22341,2023-02,25
1448,user22361,2023-02,52
1449,user22361,2023-03,33
1450,user22365,2023-02,63
1451,user22365,2023-03,8
1452,user22380,2023-02,47
1453,user22380,2023-03,24
1454,user22394,2023-02,26
1455,user22411,2023-02,55
1456,user22411,2023-03,28
1457,user22443,2023-02,13
1458,user22443,2023-03,11
1459,user22466,2023-02,34
1460,user22466,2023-03,37
1461,user22470,2023-02,77
1462,user22566,2023-02,22
1463,user22566,2023-03,7
1464,user22587,2023-02,66
1465,user22587,2023-03,1
1466,user22616,2023-02,28
1467,user22650,2022-11,20
1468,user22650,2023-02,5
1469,user22650,2023-03,2
1470,user23310,2023-02,23
1471,user23310,2023-03,3
1472,user23364,2023-02,73
1473,user23364,2023-03,26
1474,user23400,2023-02,24
1475,user23760,2023-02,17
1476,user23760,2023-03,9
1477,user23768,2023-02,20
1478,user23768,2023-03,4
1479,user23816,2023-02,60
1480,user23816,2023-03,9
1481,user23892,2023-02,11
1482,user23892,2023-03,13
1483,user23901,2023-02,18
1484,user23901,2023-03,11
1485,user23997,2023-02,14
1486,user23997,2023-03,13
1487,user24038,2023-02,17
1488,user24038,2023-03,11
1489,user24210,2023-02,27
1490,user24210,2023-03,68
1491,user24212,2023-02,85
1492,user24212,2023-03,26
1493,user24255,2023-02,130
1494,user24255,2023-03,73
1495,user24286,2023-02,69
1496,user24286,2023-03,14
1497,user24331,2023-02,67
1498,user24331,2023-03,32
1499,user24337,2023-02,28
1500,user24337,2023-03,1
1501,user24387,2023-02,51
1502,user24387,2023-03,60
1503,user24455,2023-02,29
1504,user24513,2023-02,73
1505,user24515,2023-02,25
1506,user24515,2023-03,1
1507,user24527,2023-02,30
1508,user24527,2023-03,35
1509,user24545,2023-02,6
1510,user24545,2023-03,21
1511,user24812,2023-02,68
1512,user24812,2023-03,69
1513,user24854,2023-02,53
1514,user24854,2023-03,30
1515,user24886,2023-02,2
1516,user24886,2023-03,23
1517,user25523,2023-03,84
1518,user26003,2023-03,29
1519,user26100,2023-02,15
1520,user26100,2023-03,29
1521,user26142,2023-02,106
1522,user26142,2023-03,93
1523,user26186,2023-02,63
1524,user26186,2023-03,88
1525,user26216,2023-03,27
1526,user26249,2022-11,1
1527,user26249,2023-02,52
1528,user26249,2023-03,29
1529,user26290,2023-02,283
1530,user26290,2023-03,182
1531,user26316,2022-11,7
1532,user26316,2023-03,121
1533,user26346,2023-02,24
1534,user26346,2023-03,86
1535,user26354,2023-02,43
1536,user26354,2023-03,25
1537,user26382,2023-02,49
1538,user26382,2023-03,29
1539,user26418,2023-03,89
1540,user26424,2023-03,27
1541,user26426,2023-02,7
1542,user26426,2023-03,25
1543,user26455,2023-03,27
1544,user26588,2023-02,25
1545,user26656,2023-02,17
1546,user26656,2023-03,9
1547,user26869,2023-02,140
1548,user26922,2023-02,25
1549,user26966,2023-02,26
1550,user27574,2022-11,77
1551,user27589,2022-11,119
1552,user27644,2022-11,26
1553,user27647,2022-11,76
1554,user27665,2022-11,27
1555,user27670,2022-11,103
1556,user27685,2022-11,24
1557,user27746,2022-11,29
1558,user27829,2022-11,25
1559,user27938,2022-11,29
1560,user27949,2022-11,25
1561,user27994,2022-11,28
1562,user28167,2023-03,24
1563,user28171,2023-03,112
1564,user28183,2023-03,29
1565,user28187,2023-03,27
1566,user28220,2023-03,27
1567,user28298,2023-03,76
1568,user28306,2023-03,26
1569,user28389,2023-02,1
1570,user28389,2023-03,77
1571,user28413,2023-03,25
